date,house,debateType,debate_uri,xml_uri
2017-12-07,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-12-07/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-12-07/debate/mul@/main.xml
2017-12-07,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2017-12-07/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2017-12-07/debate/mul@/main.xml
2017-12-07,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_culture_heritage_and_the_gaeltacht/2017-12-07/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_culture_heritage_and_the_gaeltacht/2017-12-07/debate/mul@/main.xml
2017-12-07,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_employment_affairs_and_social_protection/2017-12-07/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_employment_affairs_and_social_protection/2017-12-07/debate/mul@/main.xml
2017-12-07,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-12-07/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-12-07/debate/mul@/main.xml
2017-12-07,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-12-07/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-12-07/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_on_budgetary_oversight/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_on_budgetary_oversight/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_children_and_youth_affairs/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_children_and_youth_affairs/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_on_public_petitions/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_on_public_petitions/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_foreign_affairs_and_trade_and_defence/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_foreign_affairs_and_trade_and_defence/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_health/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_health/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_business_enterprise_and_innovation/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_business_enterprise_and_innovation/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_business_enterprise_and_innovation/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_business_enterprise_and_innovation/2017-12-06/debate/mul@/main.xml
2017-12-06,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-12-06/debate/mul@/main.xml
2017-12-06,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-12-06/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-12-06/debate/mul@/main.xml
2017-12-05,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad_public_consultation_committee/2017-12-05/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad_public_consultation_committee/2017-12-05/debate/mul@/main.xml
2017-12-05,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_culture_heritage_and_the_gaeltacht/2017-12-05/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_culture_heritage_and_the_gaeltacht/2017-12-05/debate/mul@/main.xml
2017-12-05,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_education_and_skills/2017-12-05/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_education_and_skills/2017-12-05/debate/mul@/main.xml
2017-12-05,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_housing_planning_and_local_government/2017-12-05/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_housing_planning_and_local_government/2017-12-05/debate/mul@/main.xml
2017-12-05,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/comhchoiste_na_gaeilge_na_gaeltachta_agus_na_noilean/2017-12-05/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/comhchoiste_na_gaeilge_na_gaeltachta_agus_na_noilean/2017-12-05/debate/mul@/main.xml
2017-12-05,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-12-05/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-12-05/debate/mul@/main.xml
2017-12-05,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-12-05/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-12-05/debate/mul@/main.xml
2017-11-30,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2017-11-30/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2017-11-30/debate/mul@/main.xml
2017-11-30,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-11-30/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-11-30/debate/mul@/main.xml
2017-11-30,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_future_of_mental_health_care/2017-11-30/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_future_of_mental_health_care/2017-11-30/debate/mul@/main.xml
2017-11-30,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-30/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-30/debate/mul@/main.xml
2017-11-30,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_justice_and_equality/2017-11-30/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_justice_and_equality/2017-11-30/debate/mul@/main.xml
2017-11-30,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade_and_defence/2017-11-30/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade_and_defence/2017-11-30/debate/mul@/main.xml
