date,house,debate_uri,speech_number,speaker,member_name,text
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,91,"Minister for Children, Equality, Disability, Integration and Youth (Deputy Roderic O'Gorman)","Minister for Children, Equality, Disability, Integration and Youth (Deputy Roderic O'Gorman)","minister for children, equality, disability, integration and youth (deputy roderic o'gorman)
            the commission of investigation into mother and baby homes made significant findings about the failings of the state and religious bodies, which together ran mother and baby and county home institutions. the government believes that all relevant parties have a collective responsibility to respond to the legacy of these institutions.
             in may, the government approved my proposal to appoint ms sheila nunan to act on my behalf in leading negotiations with religious bodies that had an historical involvement with mother and baby institutions. this was with a view to securing a financial contribution towards the cost of the payment scheme and it followed on from a series of meetings i held with the congregations and other religious bodies. these negotiations, while ongoing, are being treated as confidential. a full report will be provided to the government once the negotiations are concluded.
             with respect to the pharmaceutical companies, following the publication of the commission of investigation’s final report, i had a meeting with glaxosmithkline, gsk, the lead entity in many trials, and conveyed my view that all relevant parties have a moral and ethical obligation to take appropriate action in response to the report. i urged them to consider the failures laid bare in the commission’s report and respond appropriately, given their corporate responsibilities. ultimately, it is a matter for gsk to decide what action it takes or remedy it offers, having considered the commission’s findings. i am aware that gsk has since publicised arrangements for persons wishing to access personal information which may be contained in their corporate archives.
             intensive work is under way to establish the administrative systems and structures required to open the payment scheme to applications. the conclusion of this work is an absolute priority for me and the department and my officials are working to ensure the scheme can open in quarter 1 of 2024."
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,136,Deputy Seán Canney,Deputy Seán Canney,"deputy seán canney
            we discussed this before, but with the advances in the science of dna testing, can we now allow for family members outside of the sons, daughters, grandsons and granddaughters to have their dna sampled to try to identify their families within the mother and baby home in tuam?"
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,137,Deputy Roderic O'Gorman,Deputy Roderic O'Gorman,"deputy roderic o'gorman
            we have discussed this before. in october 2022, the government made an order under the institutional burials act 2022 to direct an intervention at the site of the former mother and baby institution in tuam. the government order specifies that the functions of the director of authorised intervention in tuam include carrying out an identification programme to seek to establish familial links. in may, i appointed mr. daniel macsweeney to the position of tuam director.
             the 2022 act provides that the participants in an identification programme must satisfy the director that they are eligible family members. the act defines an eligible family member as a person who has reasonable grounds to believe he or she is a child, parent, sibling, half sibling, grandparent, grandchild, aunt, uncle, niece or nephew, whether of the whole blood or the half blood, grandniece or grandnephew of the person who is buried at an intervention site. during the development of the legislation i significantly expanded the list of family members who can participate in an identification programme under the general scheme. the published act takes full account of recommendations put forward during the pre-legislative scrutiny process and reflects a further expansion i made during the legislative process in line with scientific advice. we got advice that a wider group could be brought in, in a successful way, and we amended the legislation accordingly. the advice outlined a justification for the expansion of the list of eligible family members in line with technological developments but highlighted scientific challenges with the inclusion of cousins.
             it should be noted that the legislation provides that family members, not limited to the participants in an identification programme, are provided with regular updates on developments at the site by the director. in addition, final arrangements for remains that are recovered but not identified will have regard to the wishes of persons who believe they have family members buried at the site."
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,148,Deputy Seán Canney,Deputy Seán Canney,"deputy seán canney
            with regard to the redress scheme for survivors of mother and baby homes, the legislation that was passed excluded those who were not in a mother and baby home for six months or more. has the minister considered reviewing that legislation? a significant number of people are very upset at their exclusion. it is not so much about compensation; it is more about recognition that they spent time in the mother and baby home. these people seem to have been cast adrift."
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,150,Deputy Seán Canney,Deputy Seán Canney,"deputy seán canney
            what survivors are saying to me is that there is no clinical or medical reason somebody who spent six months or less in a mother and baby home would have been treated differently from somebody who spent more than six months there. they fail to see what the criteria are. i know there is an interdepartmental group, but they are saying that they spent time in these mother and baby homes. they suffered and had trauma and they are carrying that with them. there is no medical or any other scientific threshold by which these survivors should be left out of the redress scheme.
             while they have gotten help in terms of the tracing and all that goes with that, when we look at what is available, such as gp cards and all that type of thing, they are an ageing population, and it is incumbent on us all to do something for these people more than what is being done at the moment."
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,151,Deputy Roderic O'Gorman,Deputy Roderic O'Gorman,"deputy roderic o'gorman
            in terms of our response to everybody who spent time, even one day, within a mother and baby home or county home institution, we have set out the action plan with a range of actions. the initial action was the state apology by an taoiseach delivered in early 2021 to all people who spent any time in these institutions. in terms of other elements, however, as i said, the information and tracing element is providing information now to more than 8,500 people. there is the record and memorial centre in seán macdermott street, work on which is taking place right now. that will stand as a site of conscience to those who spent time within these institutions. there is the availability of free counselling to anyone who was in one of these institutions through the national counselling service, ncs. our department is focused now on getting this scheme up and running. there is a review clause in the scheme. this scheme will be reviewed through its operation, but right now, the priority is to get that scheme up and running as quickly as possible for those 34,000 people who are eligible."
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,155,Deputy Jennifer Murnane O'Connor,Deputy Jennifer Murnane O'Connor,"deputy jennifer murnane o'connor
            i have received several questions and queries about when the mother and baby scheme will be open for applications. as the minister knows, the long-awaited redress scheme for survivors of mother and baby homes was signed into law in july. i can honestly say, like the minister, that the survivors who have contacted me are not getting any younger. they deserve and need the scheme up and running as soon as possible. i am aware that since july, the department has been working on the structures to deliver the scheme. while many of us understand that it may take a number of months, the minister needs to get the scheme up and running and it needs to be operational. we are going into 2024 and there are 34,000 survivors. it needs to be up and running. i ask the minister now whether he can get us a timescale as soon as possible."
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,215,Deputy Holly Cairns,Deputy Holly Cairns,"deputy holly cairns
          the government does not need help from me for it to be characterised as sometimes being paternalistic in its attitude towards women. there is evidence of that in multiple pieces of legislation such as the mother and baby homes legislation, which told people they are somehow unaffected because they spent less than six months in an institution, and legislation that tells women they have to wait three days to access healthcare, something we do not see in any other kind of healthcare provision, so it is not some kind of narrative i am setting about the government. there is evidence of that and here we go again. we are supposed to be celebrating because finally the statement that a women's place is in the home in 2023 is going to be removed from the constitution and the government is doing it on international women's day as if it is some kind of huge gift to us.
           the taoiseach previously stated that he would feel reluctant and uncomfortable to make changes to the repeal legislation. i feel reluctant and uncomfortable at the prospect of healthcare decisions for women being informed by politicians' comfort levels rather than women's autonomous decisions, expert advice or doctors' clinical judgment. the taoiseach's reluctance to amend the law also flies in the face of the legislation itself. we said we would review the legislation and i think everybody can agree that the idea was that the review would inform how the legislation can improve. will the government take on the recommendations of marie o'shea's report?"
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,344,Deputy Catherine Connolly,Deputy Catherine Connolly,"deputy catherine connolly
          fáiltim roimh an deis cúpla focal a rá faoin leasú seo don bhunreacht. ceapaim go bhfuil sé tábhachtach agus aontaím leis ach tá mé buartha faoin míniú atá ann agus faoin gcumarsáid maidir le durability. tiocfaidh mé ar ais go dtí sin. i agree with the minister who said that the constitutional position remains that article 41 does not apply to unmarried couples. that is a dreadful situation and i totally agree with the minister on that.
          it is something we have to change and must change.
           regarding the manner in which this is being done and the limited time involved, i agree with deputy bríd smith. it smacks of seizing the opportunity on international women's day, which we will celebrate anyway. i would prefer to get the wording right. i fully support the minister on the need to change article 41 to broaden the definition of family to reflect the complexity of our society. irish society was always complex. however, we gave no recognition to that and anyone who fitted outside the norm was locked up. the phrase of professor smith in regard to the mother and baby homes and magdalen laundries keeps coming to mind, when he referred to the architecture of institution. that is what women mostly lived with. in one sense, it is not that life has become more complex. it was always complex, but we chose not to recognise that and anyone who stood outside of that was locked up in a mother and baby home, magdalen laundry or industrial school.
           within the constitution, we enshrined restrictive language that the family was based on marriage, but the constitution went on to give protection to that marriage. i agree with that. marriage should be protected. however, the definition of marriage needs to be broadened.
           unfortunately, pre-legislative scrutiny was waived, which it should not have been, to fit into a time span so that the government could get its moment in the sun on international women's day. i do not agree with that. the definition needs to be teased out. we need to examine how we include as many people as possible. i do not think the wording in the bill captures that. i have read about the mother and baby homes and the number of children born outside of marriage. i do not have the figures to hand, but i wish i had because they were always quite high. again, we chose to ignore them.
           more recent figures copper-fasten how life has changed and how many children are born within what is a protected marriage under the constitution compared with other relationships which have varying protection under the constitution. there were a total of 23,173 opposite and same-sex marriages, which is huge progress, in 2022, compared with only 17,217 in 2021. the figures on how many children are born outside of the protected constitutional provision are significant. the number of families with no children saw an increase of 11% since 2016. there was an increase of 14% compared with 2011. that gives us a taste of the complexity of different families with and without children and children born outside marriage. the number of same-sex couples increased by 157% compared with 2011. in 2022, the figure stood at 10,393. since 2016, the number of cohabiting couples without children living in private households went up by 17%, more than twice the growth rate of married couples. we are not giving enough protection to cohabiting couples. there are discriminatory systems ranging from social welfare to inheritance.
           children within marriage is still the most common type of family unit. the number of married couples with children rose by only 2%, but the number of cohabiting couples with children increased by nearly 13% in the same period. all of this is set out in the digest given to us by the library and research service, which i thank. it works under awful pressure and produces digests to give us a background to what is going on. i recommend it to every td because it provides good background information.
           there were 57,540 births registered last year, 57% within marriage or civil partnerships and 24,754 outside of marriage. that shows a trend regarding the increasing complexity of irish life. i am uncomfortable saying that because, as i have said, there was always complexity. the recognition in a positive way of the complexity in irish life is what is progress.
           i welcome the amendment but not the limited time within which to discuss it. we are describing a relationship outside of marriage, which requires a lot more debate in respect of the word ""durable"". i do not mean to be facetious or argumentative, but i have the greatest difficulty with the word ""durable"". if i take it on a personal basis in my own experience, i might apply the term ""durable"" to one particular relationship and not another that was much longer than a shorter relationship. i do not know about that word. it needs to be teased out. it should have been teased out at the pre-legislative scrutiny stage, but it was not and this will now be dealt with on committee stage. that is not really the place to do it.
           i sat as leas-cheann comhairle last night and watched amendment after amendment come before the house. i am not crossing boundaries into my other role; i am simply talking as a td in regard to the number of amendments that come forward on committee and report stage which make it absolutely impossible for democracy to work or for tds to do their job. this bill is a perfect example. it is a very short bill involving a very brief change to the constitution, but we have the term ""durable"".
           i could quote many cases, but there is a recent supreme court judgment regarding a case i will not go into. ms justice baker, speaking on the term ""durable"", said it does not mean permanent and a test that requires permanence in that sense would be an impossibly burdensome hurdle and would not be in accordance with any modern understanding of intimate relationships."
2023-12-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2023-12-14/debate/main,373,Deputy Joan Collins,Deputy Joan Collins,"deputy joan collins
          i am not a barrister or a solicitor in any shape or form; i am a lay person. i thank the members of the citizens' assembly on gender equality for the time and effort they took to produce such a comprehensive and progressive report. the report is certainly a lot more progressive than the government's proposed amendments. i welcome most of the measures in both the 39th and 40th amendments. i have lived with my partner for 35 years. it came to my attention only during the covid pandemic that my name was on the house and that i had to make a will to the effect that, if i died before my partner, my spouse would not have first call on the home and that person would be able to stay in the home. i was very startled by the fact that i had to do something like that in respect of our home. i therefore welcome the 39th and 40th amendments. this is an obvious letdown for carers in ireland, but these measures with regard to the family and a woman's place in the home should be welcomed.
           we should not be too self-congratulatory. parts of our constitution are not just archaic but wrong. the vast majority of people have recognised that they are archaic and wrong for a long time. i saw two quotes from mr. éamon de valera, one about ""the laughter of happy maidens"" and the other about ""the life that god desires that men should live"". they were the two quotes that struck me in the context of the constitution of 1937. these referendums will be far past due.
           we must also keep in mind that simply removing or amending parts of our constitution is not good enough on its own in the context of the deep and horrific miseries the state, hand in hand with the church and other sections of society, has inflicted on women in this country. these are not just outdated parts of our constitution; they are legal justifications that saw generations of women and men terrorised and oppressed. it is not good enough just to remove them and forget. the state owes a great historical debt to the women and men in this country, and there is no use simply playing around with words if that debt is never repaid. thousands of women and men still feel the effects of the state's treatment of women not just in terms of history but in the massive role the state still insists on playing in women's lives through controlling the provision of women's healthcare. any constitutional change must be accompanied by both removing the final controls from women's lives and bodies and addressing and repaying the state's historical abuses. this government has consistently refused to do that. the sealing of the mother and baby home records and the redress scheme, which is a disaster for survivors, show just how serious this government takes its responsibility to address the state's historic and current role in controlling women's bodies and lives.
           this includes, by the way, the rest of this bill. some 98% of full-time carers are women. some 98% of childcare staff are female. the hourly wage of childcare sector staff is 43.5% below the average national wage. almost 80% of childcare workers do not have sick pay. some 90% of childcare workers do not have a private pension. some 65% of childcare workers do not have paid maternity leave. if the huge role women play in providing care, both paid and unpaid, in ireland is not recognised, valued and supported, we are ignoring the reality of women's lives in our society. this is the most obvious problem in this bill: the failure to recognise the reality of care work in ireland. there has been a significant pushback in the restriction of the wording to only ""recognise"" care that takes place in the family. that does not reflect the reality. it does not follow the recommendations of the citizens' assembly or the joint committee on gender.
           i listened to deputy verona murphy's points about women in the home. i believe it is a right for a man or a woman to stay at home, to have the economic liberty or freedom to do so and to mind children if they want to do so. however, because of the pressures in society - the cost of housing, the cost of living and everything else - many couples are forced to go out and both work and then pay huge childcare costs, up to €1,000, as it would have been, to put their children through crèches. i knew many couples where one parent decided to withdraw from work and stay at home because it cost less than actually paying out childcare fees. i have serious concerns that this is an attempt to limit the government's duty to carers in this country. the citizens' assembly explicitly recommends that carers should be recognised in both the family and the wider community. this is a direct recognition of the care work that takes place outside of the family through community groups, volunteer work and a massively undervalued and underpaid care industry. the joint committee shared this view, even if it refined the wording. why does the government not do so, and what is the point of having these citizens' assemblies if the government can simply pick and choose what it wants from their recommendations?
           the other obvious problem in this bill is the use of the word ""strive"". i have a serious problem with it in the context of the amendment on care. the citizens' assembly used the word ""oblige"". the joint committee used the words ""take reasonable measures"". the government took one step away from its responsibility by using the word ""strive"". does the government strive to protect private property? does it strive to collect taxes or enforce criminal law? no. it is legally mandated to do it. the word ""strive"" is a clear attempt to limit the government's exposure to the real cost of supporting carers. there are 1 billion hours of unpaid care carried out in ireland every year. the state saves €20 billion a year from that unpaid work. it is clear this amendment is designed to keep the government off the hook for as much of that €20 billion as it can. that is what the word ""strive"" represents. why do carers deserve only a state that strives to support them and not a state that does its job and actually supports the thousands of people doing important paid and unpaid care work in this country? what really matters is the practical implications of these referendums. are they an attempt to remove outdated wording from our constitution and simply carry on business as usual, or is this an attempt to actually build a fairer, more equitable society? the majority of the changes these amendments will make to the constitution will not matter if they do not result in building a better, more equitable system for those who give and receive care and if we do not take a serious look at how we are repaying the terrible debt owed to women in this country.
           i share the concern about the word ""durability"" in the thirty-ninth amendment of the constitution (the family) bill. i also have strong views on having the referendum on international women's day and i share the concern deputy connolly raised earlier.
           i was born in 1961 and i have vivid memories of my mother over a sink washing clothes. then we got the tumble dryer and the wringer and it was brilliant. it was a step forward. i still see those big duvet covers going through the wringer. i always remember vividly my mother being very annoyed that she never had her own financial independence. that is why i want to see a change in the constitution. we need our financial independence. every man and woman needs that to be able to have that equity. that said, that financial independence has to be protected and should be protected by law such that people in this country are paid well and are not on low pay."
