date,house,debateType,debate_uri,xml_uri
2013-12-20,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2013-12-20/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2013-12-20/debate/mul@/main.xml
2013-12-20,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-20/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-20/debate/mul@/main.xml
2013-12-19,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_jobs_enterprise_and_innovation/2013-12-19/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_jobs_enterprise_and_innovation/2013-12-19/debate/mul@/main.xml
2013-12-19,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2013-12-19/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2013-12-19/debate/mul@/main.xml
2013-12-19,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2013-12-19/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2013-12-19/debate/mul@/main.xml
2013-12-19,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-19/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-19/debate/mul@/main.xml
2013-12-19,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2013-12-19/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2013-12-19/debate/mul@/main.xml
2013-12-18,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-18/debate/mul@/main.xml
2013-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2013-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2013-12-18/debate/mul@/main.xml
2013-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_european_union_affairs/2013-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_european_union_affairs/2013-12-17/debate/mul@/main.xml
2013-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade/2013-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade/2013-12-17/debate/mul@/main.xml
2013-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_sub-committee_on_the_environment_community_and_local_government/2013-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_sub-committee_on_the_environment_community_and_local_government/2013-12-17/debate/mul@/main.xml
2013-12-17,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-17/debate/mul@/main.xml
2013-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2013-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2013-12-17/debate/mul@/main.xml
2013-12-16,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-16/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-16/debate/mul@/main.xml
2013-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_environment_culture_and_the_gaeltacht/2013-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_environment_culture_and_the_gaeltacht/2013-12-12/debate/mul@/main.xml
2013-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2013-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2013-12-12/debate/mul@/main.xml
2013-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_sub-committee_on_social_protection/2013-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_sub-committee_on_social_protection/2013-12-12/debate/mul@/main.xml
2013-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_implementation_of_the_good_friday_agreement/2013-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_implementation_of_the_good_friday_agreement/2013-12-12/debate/mul@/main.xml
2013-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_sub-committee_on_health/2013-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_sub-committee_on_health/2013-12-12/debate/mul@/main.xml
2013-12-12,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2013-12-12/debate/mul@/main.xml
2013-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2013-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2013-12-12/debate/mul@/main.xml
