date,house,debateType,debate_uri,xml_uri
2019-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_climate_action/2019-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_climate_action/2019-12-18/debate/mul@/main.xml
2019-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_children_and_youth_affairs/2019-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_children_and_youth_affairs/2019-12-18/debate/mul@/main.xml
2019-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2019-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2019-12-18/debate/mul@/main.xml
2019-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2019-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2019-12-18/debate/mul@/main.xml
2019-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_transport_tourism_and_sport/2019-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_transport_tourism_and_sport/2019-12-18/debate/mul@/main.xml
2019-12-18,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2019-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2019-12-18/debate/mul@/main.xml
2019-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2019-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2019-12-18/debate/mul@/main.xml
2019-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_agriculture_food_and_the_marine/2019-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_agriculture_food_and_the_marine/2019-12-17/debate/mul@/main.xml
2019-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_education_and_skills/2019-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_education_and_skills/2019-12-17/debate/mul@/main.xml
2019-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade_and_defence/2019-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade_and_defence/2019-12-17/debate/mul@/main.xml
2019-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2019-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2019-12-17/debate/mul@/main.xml
2019-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/comhchoiste_na_gaeilge_na_gaeltachta_agus_na_noilean/2019-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/comhchoiste_na_gaeilge_na_gaeltachta_agus_na_noilean/2019-12-17/debate/mul@/main.xml
2019-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_key_issues_affecting_the_traveller_community/2019-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_key_issues_affecting_the_traveller_community/2019-12-17/debate/mul@/main.xml
2019-12-17,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2019-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2019-12-17/debate/mul@/main.xml
2019-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2019-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2019-12-17/debate/mul@/main.xml
2019-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2019-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2019-12-12/debate/mul@/main.xml
2019-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_education_and_skills/2019-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_education_and_skills/2019-12-12/debate/mul@/main.xml
2019-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_foreign_affairs_and_trade_and_defence/2019-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_foreign_affairs_and_trade_and_defence/2019-12-12/debate/mul@/main.xml
