date,house,debateType,debate_uri,xml_uri
2011-12-16,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-16/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-16/debate/mul@/main.xml
2011-12-16,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-16/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-16/debate/mul@/main.xml
2011-12-15,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_environment_transport_culture_and_the_gaeltacht/2011-12-15/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_environment_transport_culture_and_the_gaeltacht/2011-12-15/debate/mul@/main.xml
2011-12-15,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_european_union_affairs/2011-12-15/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_european_union_affairs/2011-12-15/debate/mul@/main.xml
2011-12-15,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2011-12-15/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2011-12-15/debate/mul@/main.xml
2011-12-15,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2011-12-15/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2011-12-15/debate/mul@/main.xml
2011-12-15,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_investigations_oversight_and_petitions/2011-12-15/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_investigations_oversight_and_petitions/2011-12-15/debate/mul@/main.xml
2011-12-15,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-15/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-15/debate/mul@/main.xml
2011-12-15,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-15/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-15/debate/mul@/main.xml
2011-12-14,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2011-12-14/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2011-12-14/debate/mul@/main.xml
2011-12-14,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade/2011-12-14/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade/2011-12-14/debate/mul@/main.xml
2011-12-14,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_the_environment_transport_culture_and_the_gaeltacht/2011-12-14/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_the_environment_transport_culture_and_the_gaeltacht/2011-12-14/debate/mul@/main.xml
2011-12-14,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_communications_natural_resources_and_agriculture/2011-12-14/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_communications_natural_resources_and_agriculture/2011-12-14/debate/mul@/main.xml
2011-12-14,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_jobs_social_protection_and_education/2011-12-14/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_jobs_social_protection_and_education/2011-12-14/debate/mul@/main.xml
2011-12-14,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform/2011-12-14/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform/2011-12-14/debate/mul@/main.xml
2011-12-14,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_finance_public_expenditure_and_reform/2011-12-14/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_finance_public_expenditure_and_reform/2011-12-14/debate/mul@/main.xml
2011-12-14,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-14/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-14/debate/mul@/main.xml
2011-12-14,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-14/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-14/debate/mul@/main.xml
2011-12-13,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade/2011-12-13/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade/2011-12-13/debate/mul@/main.xml
2011-12-13,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_environment_transport_culture_and_the_gaeltacht/2011-12-13/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_environment_transport_culture_and_the_gaeltacht/2011-12-13/debate/mul@/main.xml
2011-12-13,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_communications_natural_resources_and_agriculture/2011-12-13/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_communications_natural_resources_and_agriculture/2011-12-13/debate/mul@/main.xml
2011-12-13,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-13/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-13/debate/mul@/main.xml
2011-12-13,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-13/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-13/debate/mul@/main.xml
2011-12-09,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-09/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-09/debate/mul@/main.xml
2011-12-09,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_health_and_children/2011-12-09/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_health_and_children/2011-12-09/debate/mul@/main.xml
2011-12-09,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-09/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-09/debate/mul@/main.xml
2011-12-08,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_implementation_of_the_good_friday_agreement/2011-12-08/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_implementation_of_the_good_friday_agreement/2011-12-08/debate/mul@/main.xml
2011-12-08,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_environment_transport_culture_and_the_gaeltacht/2011-12-08/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_environment_transport_culture_and_the_gaeltacht/2011-12-08/debate/mul@/main.xml
2011-12-08,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2011-12-08/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2011-12-08/debate/mul@/main.xml
2011-12-08,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2011-12-08/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2011-12-08/debate/mul@/main.xml
2011-12-08,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-08/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-12-08/debate/mul@/main.xml
2011-12-08,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-08/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-12-08/debate/mul@/main.xml
2011-12-07,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_health_and_children/2011-12-07/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_health_and_children/2011-12-07/debate/mul@/main.xml
