date,house,debate_uri,speech_number,speaker,member_name,text
2011-10-12,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-10-12/debate/main,347,An Leas-Cheann Comhairle,An Leas-Cheann Comhairle,"an leas-cheann comhairle
          i wish to advise the house of the following matters in respect of which notice has been given under standing order 27a and the name of the member in each case: (1) deputy derek keating — given that the national transport authority, which reports directly to the minister for transport, tourism and sport, has approved plans by dublin bus to change radically the public transport bus routes serving clondalkin, lucan, palmerstown, newcastle, saggart and rathcoole, which will affect in excess of 60,000 people who need public transport to access business in dublin city, attend hospital and other appointments and, more importantly, get to their places of employment; that this has been done without consultation with the travelling public or reasonable notification to those affected and is causing extreme distress to the travelling public; that a new no. 13 bus was introduced from the clondalkin area travelling across to ballymun; that next monday it is planned to change significantly all the no. 78 and no. 79 routes without notification, and that the no. 66, no. 25 and no. 26 routes were changed without notification; to call on the ceann comhairle to assist in establishing the facts on the basis that in excess of €70 million is paid from the exchequer per year to the national transport authority in order to support public transport policy; (2) deputy éamon ó cuív — an ga atá ann breis airgid a cheadú le athchóiriu a dhéanamh ar scoil bhaile nua, maigh cuilinn, contae na gaillimhe; (3) deputy dessie ellis — the appalling housing conditions in the balgaddy estate, lucan, co dublin and the need for a co-ordinated response from south dublin county council and the department of the environment, community and local government to address the many outstanding structural problems that continue to damage the quality of life for the residents of meile an rí, tor an rí and buirg an rí; (4) deputy richard boyd barrett — the escalating accident and emergency crisis and the need to maintain accident and emergency units across the country; (5) deputy john o'mahony — the need to amend the criteria for eligibility for the back to education allowance which hinder applicants from taking up courses that might lead to employment; (6) deputy mattie mcgrath — concerns regarding the composition of the tipperary reorganisation implementation group established to implement the government's plan for a unified county council in tipperary and the perceived bias towards north tipperary that exists as a result; (7) deputy paul j. connaughton — the delay in making farm payments to farmers; (8) deputy joe costello — the need for the government to provide funding for foróige to run its big brothers big sisters of ireland programme; (9) deputy noel harrington — that the construction of the bantry town bypass on the n71, for which the planning and design process is complete and the land acquisition process is practically complete and merely awaits the announcement of funding; that this proposal is critical for bantry as the construction of a new secondary school, due to be opened later this year, will increase the already significant congestion; that the project has been proposed for bantry for as long as i was a member of cork county council, since 1999, and for a long time before this; and that it would qualify as a shovel-ready project, having completed the planning process and land acquisition stage; (10) deputy denis naughten — the need for the minister for health to take steps to release all available trial vaccination records of children immunised in mother and baby homes, and immediately to establish a no-fault compensation scheme for those damaged by such vaccinations; (11) deputy aodhán ó ríordáin — the imminent construction of flood defences on the clontarf promenade and the potential reopening of the consultation process; (12) deputy paschal donohoe — that a statement be made on the regulation of the mortgage broker sector; whether the government is satisfied with current levels of regulation; and whether plans exist to introduce new measures; (13) deputy michael mcnamara — the revenue loss to the exchequer arising from the increase in off-licence sales and the decrease in on-premise consumption; (14) deputy billy kelleher — to ask the minister for health to outline his plans to deal with overcrowding in accident and emergency departments during the winter months; (15) deputy charlie mcconalogue — to ask the minister for health the date he expects the 24-hour national aeromedical co-ordination centre to be operational, given that it was due to be operational today; (16) deputies stephen donnelly and shane ross — the fall in international rankings of irish universities; and (17) deputy gerald nash — the decision by louth county council to accept bottom ash at its landfill facility at whiteriver, county louth from ireland's first municipal waste incinerator, operated by indaver at carranstown, county meath, which will commence operations imminently.
          the matters raised by deputies stephen donnelly and shane ross, éamon ó cuív, john o'mahony and paul j. connaughton have been selected for discussion."
2011-10-11,seanad,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-10-11/debate/main,113,Senator Susan O’Keeffe,Senator Susan O’Keeffe,"senator susan o’keeffe
          further to senator jillian van turnhout's comments on the referendum commission and the lateness of the campaign on the forthcoming referendums, i express my concern about the advertisement which sets out a long explanation for the referendums followed by something about two ice creams with syrup on one and sprinkles on the other.  while i have a sense of humour, this is not in order in respect of the referendums.  unfortunately, i do not know to whom my questions should be put.
          at the risk of moving back to television, i refer to the ""prime time"" programme broadcast last week on vaccines given to children in mother and baby homes. i specifically ask that the minister for children and youth affairs, deputy frances fitzgerald, and the minister for health, deputy james reilly, ensure the files currently held at the former mother and baby home in bessborough, county cork, and at any other mother and baby homes in the country are taken into the possession of the health service executive at the earliest possible opportunity and that a commitment be made to open those files to the mothers and their children. i am aware the freedom of information act does not apply to cases of adoptions, another issue that ought to be examined, but these files do not relate to adoption.  they relate to mother and baby homes.  while they do not fall under the freedom of information act, they should not be exempt.
          i ask also that the ministers investigate the illegal vaccines trials held in these homes specifically relating to a drug called trivax which was designed to protect against diphtheria, whooping cough and tetanus, and any other drugs trialled at that time.  how much were the homes paid, either directly or in kind, to allow these tests to occur?  what records were kept and what evidence is there that mothers were asked to give their consent?  was the department of health notified that these trials were happening?  did the department or its agents receive financial or in kind benefit from any pharmaceutical company involved in these trials?
          i also ask that the ministers investigate illegal adoptions involving children adopted after the 1952 adoption act where no adoption order was made, where the births of children were falsely registered under the names of their adoptive parents, where consent of mothers was not freely given or where signatures on consent forms were forged."
2011-10-11,seanad,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2011-10-11/debate/main,115,Senator Susan O’Keeffe,Senator Susan O’Keeffe,"senator susan o’keeffe
          i have asked the question.  i ask that these questions be put to the ministers.  i also ask that the ministers co-operate with the minister for foreign affairs to release any details his department has which relate to the requests for passports made by nuns in mother and baby homes for the sale of babies and children to the united states between the 1940s and the 1970s.  i also ask the ministers if child benefit was paid in regard to those babies and children in mother and babies homes and, if so, the way that money was spent.
          this is a huge area which i accept these ministers were not involved in at the time, but there is an onus on us to pursue these questions.  i ask that the ministers give their response to these questions at some point.  we will have to have some kind of investigation to get to the bottom of some of these cases.  women have been asking questions for many years and there has been no resolution."
2011-10-11,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-10-11/debate/main,344,An Ceann Comhairle,An Ceann Comhairle,"an ceann comhairle
          i wish to advise the house of the following matters in respect of which notice has been given under standing order 27a and the name of the member in each case: (1) deputy jim daly — the importance of patent tax relief for the small and medium enterprise sector; (2) deputy dessie ellis — the appalling housing conditions in the balgaddy estate, lucan, county dublin, and the need for a co-ordinated response from south dublin county council and the department of the environment, community and local government to address the many outstanding structural problems that continue to damage the quality of life for the residents of meile an rí, tor an rí and buirg an rí; (3) deputy noel harrington — the construction of the bantry town bypass on the n71.  the planning and design are complete and the land acquisition process is practically complete, and the scheme just needs to have funding announced.  this proposal is absolutely critical for bantry due to the construction of a new secondary school, due to be opened later this year, allied with the significant congestion.  this project has been proposed for bantry for as long as i was a member of cork county council, since 1999, and for a long time before this.  i understand it would qualify as a shovel-ready project, having completed the planning process and land acquisition; (4) deputy éamon ó cuív — an ga atá ann breis airgid a cheadú le hathchóiriu a dhéanamh ar scoil bhaile nua, maigh cuilinn, co. na gaillimhe le cinntiu go mbeidh saoráidí scoile feiliúnach sa scoil ghaeltachta seo —  the need to allow more money to reform the scoil bhaile nua, moycullen, county galway, to ensure adequate school facilities in this gaeltacht school; (5) deputy denis naughten — the need for the minister for health to take steps to release all available trial vaccination records of children immunised in mother and baby homes, and to establish immediately a no fault compensation scheme for those damaged by such vaccinations; (6) deputy aodhán ó ríordáin — the imminent construction of flood defences on the clontarf promenade and the potential reopening of the consultation process; (7) deputy dan neville — the increase by 4% to 11,966 presentations to hospital due to deliberate self-harm nationally; (8) deputy mattie mcgrath — the closure of beds at st. brigid's district hospital, carrick-on-suir, and concerns regarding a serious reduction in staffing levels and threat of closure hanging over st. clare's unit in st. patrick's hospital, cashel; (9) deputy brendan griffin — the need for a new school building at milltown presentation secondary school, county kerry; (10) deputies seán crowe, billy kelleher, billy timmins and catherine byrne — the proposed closure of st. brigid's long-term care unit in brittas, county dublin; (11) deputy nicky mcfadden — the refurbishment of athlone castle, county westmeath; (12) deputy john o'mahony — the anomalies in the back to education allowance criteria that hinder applicants from taking up courses that would lead them to employment; (13) deputy michael mcnamara — the revenue loss to the exchequer arising from an increase in off-licence sales and decrease in on-premise consumption; (14) deputy pearse doherty — the need to discuss the full cost of the anglo irish bank and irish nationwide promissory note to the taxpayer and its impact on the government deficit, debt and spending targets; (15) deputy gerry adams — the need for the minister for justice and equality, deputy alan shatter, to support the demand of the finucane family for a public inquiry into the murder of human rights lawyer pat finucane; (16) deputy joe costello — the development of shannon airport as a hub for the storage and distribution of emergency humanitarian supplies; (17) deputy dara murphy — the imminent transfer of hundreds of jobs from the north side to the south side of cork city.  the government has made a commitment to replacing these services.  i believe that because the date for this transfer has just been announced, great comfort could be given to the hundreds of employees and their families and the tens of thousands of residents on the north side of cork city by allowing this extremely urgent topical issue to be debated in the house today.  i wish to raise this issue with the minister for health: given the commitment we both share to maintain and enhance services at st. mary's campus in gurranabraher and noting that orthopaedic services are being transferred imminently to the south infirmary-victoria university hospital, can the minister please outline specifically what new services are now planned for the st. mary's campus and when these services will be put in place; (18) deputy gerald nash — the need to discuss the decision by louth county council to accept bottom ash at its landfill at white river, county louth, to be received from ireland's first municipal waste incinerator, operated by indaver at carranstown, county meath, which will commence operations imminently; (19) deputy clare daly — the protest camp entitled occupy dame street, located outside the central bank since last saturday night, which seeks to emulate the occupy wall street camp in new york, which itself has been replicated in other cities across the us; (20) deputy joe higgins — the protest camp entitled occupy dame street, located outside the central bank since last saturday night, which seeks to emulate the occupy wall street camp in new york, which itself has been replicated in other cities across the us; and (21) deputy richard boyd barrett — the escalating accident and emergency unit crisis and the need to maintain accident and emergency units across the country.
          the matters raised by deputies jim daly, joe costello, nicky mcfadden, and seán crowe, billy kelleher, billy timmins and catherine byrne have been selected for discussion."
2011-10-04,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-10-04/debate/main,135,The Taoiseach,The Taoiseach,"the taoiseach
            the question of including bethany home within the scope of the redress scheme was originally considered in 2004 and was rejected by the department of education and science as there was no evidence of a public body having a regulatory or inspection function.
            in may 2007, the department of health and children contacted that department to advise that papers had come to light which indicated a state regulatory and inspection role.  these papers related to its inspection under the registration of maternity homes act 1934.  there was another reference on the papers held by the department of health and children to ""bethany mother and baby home"".  the department concluded that as bethany home operated as a mother and baby home it was not eligible to be considered for inclusion in the redress scheme.
            in october 2009, a former resident of bethany home drew the department's attention to a notation on the maternity home's inspection report on the home in 1939 which stated that the home also operated as a children's home for those up to three years of age.
            deputy costello of the labour party tabled a parliamentary question in december 2009 requesting the inclusion of bethany home in the redress scheme.  in response, the minister stated that the issue of including the home had been previously considered and it was decided that it should not be included.  he advised that the department was examining further information submitted to it in relation to the home together with a renewed request for its inclusion, and that the examination would be completed as soon as possible.
            at the same time, there was a range of demands for the redress scheme to be extended to other categories such as psychiatric hospitals, magdalene laundries, foster care, and mother and baby homes.  while the possible inclusion of the bethany home could have been examined on the grounds that it operated as a children's home, other institutions such as psychiatric hospitals could equally have been considered and the government decided against extending the redress scheme."
2011-07-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-07-14/debate/main,288,Deputy Mary Lou McDonald,Deputy Mary Lou McDonald,"deputy mary lou mcdonald
          no matter how often the issue of abuse in institutions, including religious institutions, is discussed, it is almost impossible not to be shocked and horrified all over again by the kind of nihilistic viciousness that was visited on so many innocent children, whose only crime was to be born poor, to a single parent or to be orphans.  after so many years of dealing with the tragic aftermath of the systemic and endemic abuse of women and children in religious and state institutions, it is almost impossible to understand why there any survivors whose abuse has yet to be acknowledged or accepted by the state.
          the debate surrounding the proposed residential institutions statutory fund highlights yet again the state's failure to tackle fully the scale and the depth of the wrong it committed against women and children over so many decades.  some survivors, even those who have received awards from the redress board, continue to feel abandoned and disenfranchised.  it is important we understand that support, services and redress are ongoing commitments of the state to the children and women it failed to protect.
          some hard lessons have been learned and the government's commitment yesterday, following the publication of the cloyne report, to do everything it can to make sure the state is doing all it can to protect children is welcome.  i note that the commission of investigation into the catholic diocese of cloyne is not convinced the state's laws and guidelines are sufficiently strong and clear to protect children.  the commitment of the minister for children and youth affairs to address this shortfall through promised legislation, enhanced co-operation from departments and better use of existing regulations is a positive response.  however the new government's response to the cloyne report is starkly at odds with its response to the abuse of women and children in the bethany home and at magdalene laundries.
          the continued exclusion of bethany home from the redress board is wrong and the minister for education and skills, deputy quinn's, recent rationale for maintaining this exclusion does not stand up to scrutiny.  the minister restates the position that bethany home did not come within the scope of the redress scheme as it operated as a mother and baby home.  however, st. patrick's mother and baby home, a roman catholic-run institution, was added to the redress scheme in 2004.  the charge of sectarianism is a hard one for the government to shake off.  the minister goes on to state that the redress scheme was specifically designed to deal with abuse in a range of residential institutions for which public bodies had responsibility.  between 1924 and 1965 the courts referred women to bethany home.  statutory inspection of maternity homes began in 1934 and bethany home registered in 1935.  as far back as 1939, standards of care were reported within the department with responsibility for local government and public health and public criticism of bethany home was published in the irish times.  there is an ocean of evidence to illustrate the state’s neglect to adequately protect these women and children for whom it was ultimately responsible.
          in 1939, the state's deputy chief medical officer ignored the advice of a departmental inspector who wanted a bethany home nurse prosecuted for severe neglect.  not only did the medical officer brush off the high rate of infant mortality with a shamefully ignorant view that it was a well known fact illegitimate children were delicate, but he then went on declare that bethany home's problem was that it was converting catholics to protestantism.  on that basis, on his final visit to the home it was agreed that catholics would no longer be admitted to it.  the price paid by the children the state failed to protect during this time is heartbreaking.  the graves of 219 children who died there between 1922 and 1949 were found in mount jerome cemetery in dublin last year.  some 54 of those children died from convulsions, while a further 41 died from heart failure and 26 from malnutrition.
          the minister of state with responsibility for equality issues, deputy kathleen lynch, was absolutely correct when, as an opposition member, she said last may:
          i believe that the bethany home should be included within the irish government's redress scheme so that people who suffered the horrors of abuse in the institution, on the wink and nod of the state, can be afforded the reparations that they deserve.
          survivors have described how the state did nothing to prevent children in that institution being sent to dysfunctional families in the state and in the six counties, chosen solely for religious purposes rather than child welfare-centred criteria.  again, the state stood by and let this happen.
          the minister knows all of this, which is what makes his refusal to reverse fianna fáil's decision to exclude the bethany home from the redress scheme all the more unfathomable.  my colleague, deputy seán crowe, has submitted an amendment to the bill which would extend the closing date for applications to 2013.  this would facilitate survivors of the bethany home in seeking redress, assuming the government reverses its decision to exclude them from the remit of the redress board.
          the plight of the survivors of the magdalene laundries must also be addressed urgently.  evidence given recently on behalf of the state to the un committee against torture regarding what went on in these institutions was nothing short of shameful and disgraceful.  fortunately, the ensuing pressure on the government persuaded it finally to set up a statutory investigation into allegations of torture against women and children in the laundries.  the interdepartmental committee, chaired by senator martin mcaleese, to establish the facts of the state's involvement with the magdalene laundries and to produce a narrative detailing such interaction is a step in the right direction, but only a single step.  the refusal to date of the minister for justice and equality, despite numerous requests, to publish the interdepartmental committee's terms of reference is again deeply disappointing.  concerns remain following the state's evidence to the un committee against torture that the interdepartmental committee's investigation will not include acts of omission.
          survivors of magdalene laundries need and deserve a separate redress mechanism.  these women and children were incarcerated in institutions, often for a lifetime, and the state knowingly failed them.  when in opposition, the minister voiced his criticism of the previous government's treatment of the magdalene survivors.  the government is now in a position to right this wrong on behalf of the state."
2011-07-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-07-14/debate/main,292,Deputy Clare Daly,Deputy Clare Daly,"deputy clare daly
          the background to this change in the legislation is the fact that the state has spent upwards of €1.8 billion on the victims of abuse at the hands of the religious orders in schools and institutions.  it is somewhat ironic that we are having this debate against the backdrop of the publication of the cloyne report.  it is true that a considerable amount of money was expended to produce this report, but the cost to the state in this instance is primarily because of the shoddy deal done by fianna fáil in government and the religious orders, allowing many of them off the hook.  significant legal fees were claimed also.  it is not a great deal of money when one considers what the thousands of victims have been put through by the severe trauma of abuse and the lifetime of carrying emotional and physical scars from the abuse they experienced in their early years.  i think it is relevant that we are discussing this bill at the same time as the publication of the cloyne report.  as deputy o'sullivan has said this is another report, opening up the wounds of so many victims.  we see it from the increased numbers accessing the helplines to seek assistance.  what that really tells us is that in the context it is not appropriate to put a deadline on these cases of preventing people from having access to the redress board because there are some people who will not be aware but others may not be in a position to deal with the issues, even after all these years.  they still need time, given the severity of the trauma and people not dealing with it.  to pick an arbitrary date is in my mind unacceptable.
          it is worth talking about the money involved when this is being motivated by limiting costs.  let us look at the costs that were incurred in the publication of the cloyne report, €140 million in investigating one diocese.  it has been estimated that if they were to investigate all of the dioceses the cost would run to billions.  what is the point of these reports?  it really is a bit of sick joke at this stage.  we know what went on, we have had so many reports it is clear the abuse that took place, but when was anybody prosecuted or called to account arising from these reports and in that sense what is the point in incurring more expense on those reports?  these are criminal matters.  the state should be spearheading the justice system to deal with them, but not one person has been dealt with in that regard.  if the state wants to save money, it should be saved by not commissioning reports and insisting that the state take action against those criminally responsible for those activities.
          the reality is that the abuse scandals are embedded in the history of the state and with its links with the catholic church, in particular.  the catholic church has played a dominant and influential role in irish society over the decades from the drawing up of the constitution to the running of schools and hospitals.  it is not enough to say that the church bears sole responsibility for that situation.  the state is absolutely culpable in that regard.  the state bent the knee, quite happy to see children, the elderly the sick given over to the church, saving the state a fortune in that regard.  the church was allowed to hide the unwanted, those for whom nobody wanted to take responsibility and the state did not give a damn about what happened to those people.  there is no appropriate level of compensation or money that can undo the harm that was done to those people but the least we can do is give them some recognition, some apology and some assistance in their later years.  rather than shutting the door, there is a very strong argument, as other deputies suggested, for amending the legislation in order to extend it to other victims who as yet have been outside the loop and have suffered just as much, those in the magdalene laundries and those in institutions run by the church of ireland, such as the bethany home.  i think it is galling and i do not know how deputies in the fine gael and labour party government have the nerve, having made public statements while in opposition, to now do the complete opposite.  i am seriously embarrassed for them.  this is yet another example of it.  the then opposition parties gave clear commitments on these issues and now when they have the opportunity in government to do something about it, they are walking away from it.
          i will not repeat all the points made by other deputies but there is no debate about the issue of the magdalene laundries or the bethany home.  there is irrefutable evidence that the state and the courts colluded in sending women to the magdalen laundries, who suffered horrendous treatment there and whose lives have been blighted by what happened to them.  we know the government had contracts for work done by those unpaid slaves.  similarly, contrary to previous statements that the bethany home was a private mother and baby home and had nothing to do with the state, has been proved wrong with irrefutable evidence that the state was responsible for sending young women to these institutions and causing the horrific harm that has been outlined by other deputies.  i fully support the inclusion of the victims of those organisations under the redress scheme. together with other deputies, i support the idea of a statutory old age pension that would include the years worked in the laundries when contributions were not submitted as required under the act, entitlements and other benefits due to the unpaid workers in those laundries.  obviously a lump sum in lieu of those years of unpaid labour should be paid in compensation.  at this stage it is horrific that only a couple of hundred women are in this situation.  it will hardly break the bank.  these women more than earned that money and are entitled to it.
          similarly, the points have been well made about the bethany home, and i do not wish to repeat them but i fully agree with them.  i agree with the points made about the statutory trust fund.  there must be some element of discretion in terms of how some people get compensation.  i think an area that will come under this remit, which will not be closed off with the residents of magdalene laundries and the bethany home is the illegal activity which took place in the 40 mother and baby homes which were closed in 1972, the largely church-run institutions where hundreds of children were illegally adopted and where birth registrations were illegally carried out.  the lives of some people are blighted when they set out to seek their parents.  the name of their biological mother was never entered on the birth certificate and they were given the names of their adoptive parents, as their biological parents.  the state is trying to claim that this is a private matter.  that is false.  these mother and baby homes which were run by the religious orders, were paid a per capita sum by the state for the numbers that they catered for.  the nuns supposedly gave these fallen women a roof over their head and in return these women effectively worked as slaves, in laundries, kitchens and farms of these institutions, often being required to look after their children for a number of years before the children were adopted.  many of those people have been in touch with me recently.  it is a crime to falsify the registration of a birth, but there is documented proof that false registration was carried out and facilitated by adoption agencies, some of which are still accredited by the adoption board today.
          the hse has files of the agencies that have ceased to operate.  it says it can make the files available to those who want to investigate and find their birth parents but in practice it is not happening.  we were contacted last week by a gentleman who was adopted from the bessborough care centre, cork, which was closed in the late 1970s.  the hse will not give access to the files on that case.  many people have spent tens of thousands of euro trying to access what should be available from a freedom of information request.  it is criminal.  we are paving the way to have another layer of people, who already are abuse victims, whose needs have not been calculated in this situation.
          this is an area that must be included.  the adoption board must be proactive and the hse also has a role to play.  ultimately, the state was culpable in colluding with the church and the role given to the church in ireland allowed it to operate as a state within the state.  it is the clearest example of why we need to have a defined separation of church and state, which must also be part of this process."
2011-07-14,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-07-14/debate/main,306,Minister of State at the Department of Education and Skills (Deputy Ciarán Cannon),Minister of State at the Department of Education and Skills (Deputy Ciarán Cannon),"minister of state at the department of education and skills (deputy ciarán cannon)
          i thank deputies for their contributions over the past two hours.  thankfully, the debate was conducted in the correct spirit and was devoid of some of the naked political grandstanding that has set the tone for much of the debate in the house in recent weeks.  i will address some of the points raised by members on both sides of the house.  deputies seán crowe and brendan smith sought assurance that the government is satisfied that the work of the board is nearing completion and that potential applicants have had an opportunity to apply for any redress to which they feel they are entitled.  i assure both deputies, and all deputies who have raised this issue, that this is very much the case.  the board has approximately 500 applications on hand to be finalised and a further 560 late applications to be considered.  to date, the board has processed applications from more than 14,600 cases.
          the board was established in 2002 and a very extensive advertising campaign, costing almost €1 million, was undertaken by the board at the time.  in 2005, another extensive advertising campaign was undertaken to notify all concerned of the closing date, as it was at the time.  the publication of the ryan report in may 2009 afforded another opportunity to raise awareness of the scheme.  the recent publication of the cloyne report will further serve to jog the memories of some of those who were the subject of horrific abuse in the past.
          eight years after the establishment of the board, the government is satisfied that it is time to start winding down the redress board.  i am sure many of those who suffered this horrific abuse would seek to have all possible closure on the terrible memories they carry with them on a daily basis.  the very act of winding down the redress board will, perhaps, help them to put the past behind them, move on, pick up the pieces of their lives and achieve whatever they can in the very difficult circumstances in which they live.
          deputy smith raised the possibility of allowing exceptional cases to be admitted after the closing date.  it is important to recognise that the original closing date was december 2005.  at that point, we were moving into the phase where only exceptional cases would be considered.  since then, we have been dealing with what could be described as exceptional cases.  while some deputies are concerned that potential applicants are not aware of the right to compensation the government believes that every reasonable effort has been made to raise awareness and that it is time to commence winding down the redress board.
          the measures i outlined earlier as to raising public awareness are the minimum one would hope to set in train.  i am confident that the redress board, through the strong linkages it has built up with support groups for sufferers in ireland and with diaspora support groups globally, will be able to go beyond the formal advertising process i laid out earlier and raise significant awareness about the impending closing date.  deputy smith raised the necessity to ensure that all channels are used to make potential applicants aware of the closing date.  i assure him that all available channels will be used.  the deputy suggested some very helpful measures in which we might engage.  there is a large international irish community network which we can access.  a number of legal firms have been closely involved in the redress process.  they are also being advised of the closing date and will be encouraged to spread the news as widely as possible.
          deputy smith raised the question of the records of the board.  subsection 28(7) of the 2002 act provides that the board shall, prior to the making of an order to dissolve the board, determine the disposal of the documents concerning applications made to it.  similarly, the decisions on the commission's records are a matter for the commission to inquire into child abuse.  the legislation envisages that the commission will be making as complete a record as is practicable of the proceedings of the commission.  this house has noted the desirability that, in so far as possible, all documentation received by the commission be preserved for posterity and not destroyed.  both the redress board and the commission are maintaining all their documentation.  my colleague, the minister for education and skills, deputy ruairí quinn, is anxious to retain the records of the bodies to the greatest degree possible and is liaising with the bodies in this regard.
          several deputies raised the matter of the bethany home, while deputy clare daly raised the wider general issue of mother and baby homes.  when the redress scheme was introduced it was intended to address a particular circumstance, namely abuse in residential care.  it was not intended to be a panacea for every single injustice visited on our children in the past.  the scheme covers industrial schools, reformatory schools, orphanages, children's homes and special schools in which children were placed and resident and in respect of which a public body had a regulatory or inspection function.  as noted by the minister at the time, the scheme was to deal with the abuse of children while the state was acting to a significant degree in loco parentis, where children had been removed by the state from their parents and placed out of their protection.  the scheme does not include mother and baby homes, hostels and other settings.
          as deputies will be aware, there was a range of demands for the scheme to be extended to include specific institutions and categories of institutions, following the publication of the ryan report.  the previous government considered the matter and decided against any extension.  this decision has meant the exclusion of a range of institutions which could have been considered for inclusion.
          the minister for education and skills recently met the bethany survivors group and reviewed the matter.  he confirmed that the religious ethos of an institution was not a criterion for inclusion in the scheme and while the majority of institutions were managed by religious congregations others were managed by state bodies, voluntary bodies and management committees or pursuant to trusts.  the perception that the redress scheme addressed only catholic institutions is simply not true.  the minister has concluded that there is no basis to review the decision on the bethany home.  the minister has been proactive in meeting the bethany survivors group.  he met them on 24 may last.  the group presented extensive research undertaken on its behalf.  the group perceives that the exclusion of the bethany home from the redress scheme was on religious grounds.  the minister has confirmed that the religious ethos of an institution was not a criterion for inclusion within the scheme.  the research undertaken revealed that the bethany home was certified by the minister for justice in 1945 as a place of detention under the children's act 1908.  in this regard, the department of justice and equality has advised that while it has not received any allegations of abuse from any female committed to the home it would be happy to deal with any such case on an individual basis.
          deputies also raised the question of those women and girls who were housed, for want of a better word, in magdalene laundries.  as deputies are aware, the government believes it is essential to fully establish the true facts and circumstances relating to the laundries.  the interdepartmental committee chaired by senator martin mcaleese is tasked with clarifying the state's interaction with the laundries.  this is a necessary first step and i welcome the congregations' statement that they are willing to bring clarity, understanding, healing and justice in the interests of the women involved.
          deputy donohoe raised the confidentiality aspect of the original residential institutions redress act.  this confidentiality clause does not prevent former residents from recounting details of their experiences while resident in scheduled institutions.  it prevents them from disclosing the fact that they received an award from the board in respect of their experiences while so resident.  this is in recognition of the fact that the board operated an ex gratia scheme with no finding of fault.  the threshold of proof was lower and the range of matters requiring proof was narrower.  applicants had to prove their identity, their residence in an institution during childhood, that they were injured while so resident and that the injury was consistent with the alleged abuse.
          one of the goals of the commission to inquire into child abuse was to provide those abused with an opportunity to recount their stories, which was a very important part of the healing process.
          i commend all those whose testimony is reflected in the commissioner's report.
          i referred earlier to an important element of the closure of this particularly horrendous episode in our nation's history.  the ryan report recommended the erection of a memorial to victims of institutional abuse inscribed with the words of an apology given by the then taoiseach in may 1999 as a permanent and fitting public acknowledgement of their experiences.  the committee appointed to oversee the memorial in october 2009 has consulted widely and the minister has agreed to its proposal to advance the erection of the memorial to the competition stage.  the committee will seek expressions of interest from those interested in designing and erecting such a memorial."
2011-06-15,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2011-06-15/debate/main,776,Minister for Justice and Equality (Deputy Alan Shatter),Minister for Justice and Equality (Deputy Alan Shatter),"minister for justice and equality (deputy alan shatter)
            i propose to take questions nos. 437, 438 and 443 together.
            it is my understanding that ten institutions were operated by four religious congregations. they were established to provide a ""refuge"" or place of asylum for vulnerable women.  the laundries were established within the institutions to provide the funding for the operation of the refuges. they were privately run institutions and publicly available records do not provide any type of comprehensive account of the conditions in which they operated.
            one such institution was used for a period for female remand prisoners pursuant to the 1960 criminal justice act. while i have no information at this time of a provision whereby women giving birth to a second child outside marriage at a mother and baby home could be transferred directly to a magdalen institution, i believe however that it is essential to fully establish the true facts and circumstances relating to these institutions.  to this end, the deputy will be aware that the government decided on a number of actions following its meeting yesterday."
