date,house,debate_uri,speech_number,speaker,member_name,text
2024-10-24,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2024-10-24/debate/main,2,"Minister for Children, Equality, Disability, Integration and Youth (Deputy Roderic O'Gorman)","Minister for Children, Equality, Disability, Integration and Youth (Deputy Roderic O'Gorman)","minister for children, equality, disability, integration and youth (deputy roderic o'gorman)
            the mother and baby institutions payment scheme opened for applications in march this year. as of 21 october, almost 5,300 applications have been received. nearly 3,900 notices of determination have issued to applicants, more than 82% of which contain an offer of benefits under the scheme. applicants have six months to consider their offer before they need to respond.
             while my department's budget in 2024 was based on higher upfront applicant numbers, this scheme is open for five years so there is plenty of time for potential applicants to assess the scheme and to subsequently apply. it is difficult to predict at what stage across its five-year lifespan applicants will apply, although we know that in some previous redress schemes, significant numbers of applications were made towards the closing date. i have authorised the next phase of the public information campaign for the scheme to launch at the end of this month, october. it is hoped that this will encourage those eligible to apply sooner rather than later.
             the underpinning legislation provides for a number of reports and reviews to be produced. section 48 of the legislation provides for two reviews into the operation of the scheme to be completed. the first is to be completed within six months of the scheme's second anniversary. i think i might have said after one year to the deputy yesterday, but it is within six months of the second anniversary. i apologise for saying that yesterday. the legislation sets out the issues to be considered within that review, but it also allows the minister to add other points to be considered within that review as well.
             the institutional payment scheme is one part of the department's response to the report of the commission of investigation into mother and baby homes. it is one of the seven key components, but all the others are being advanced at the national records centre, which we discussed yesterday. birth information and tracing legislation has been provided. a total of 11,000 people have access to birth and early life information. of course there is also the work on the site in tuam, for which the agency has been established."
2024-10-24,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2024-10-24/debate/main,6,Deputy Roderic O'Gorman,Deputy Roderic O'Gorman,"deputy roderic o'gorman
            the scheme that was legislated for in this regard provides redress in the form of financial payments and enhanced medical cards for former residents of mother and baby homes and county home institutions. that was the definition and basis upon which eligibility for this scheme was decided. it was a response to the commission of investigation into mother and baby homes and county home institutions. we all know that there were many institutions in ireland, over decades, some of them run by religious organisations and some run by the state or privately, where heinous things happened. deputy kerrane has listed a number of them that were not defined as mother and baby homes but where mothers who had a baby somewhere else were brought and where their babies were subsequently adopted, often perhaps with very little consent from the mother.
             this scheme is based on the definition of mother and baby and county home institutions. the scheme was designed to operate and be implemented on that basis. however, there is an opportunity to review it and the minister of the day can make determinations then."
2024-10-24,seanad,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2024-10-24/debate/main,34,Senator Paul Gavan,Senator Paul Gavan,"senator paul gavan
          this morning, i raise the horrendous scandal of mother and baby homes, with particular reference to sean ross abbey. it is an issue close to my heart. my sister-in-law is a survivor of that institution. i received a letter from a friend who has asked me to read it into the record of the house. i will do so, and i will simply call her ann. this letter is to the minister, deputy o'gorman:
          i am writing to express my deep frustration, anger, and disgust at the disgraceful handling of the mother and baby homes redress scheme and the broader issues that remain unaddressed. i was born in sean ross abbey in november 1968, and although i was adopted in december of that same year, my adoption was not finalized until july of the following year.
          she further wrote:
          my birth mother fought to keep me, refusing to sign the adoption papers and even sought legal advice to stop the process. yet despite her efforts i was taken from her. 
           you have decided the people who were in a mother and baby home for less than 160 days don't qualify for redress... who are you to judge the trauma of those involved in this horror? 
           let me tell you about trauma. i have lived with the pain of my adoption all my life, long before i even knew the full story. as a child, i was terrified of being left alone. i would crawl into my parents' bed at night because i could not bear the fear of losing them, a fear i later realized stemmed from being taken from my birth mother against her will. this fear and anxiety followed me into adulthood, affecting every aspect of my life, from joyful family moments to times of grief... 
           but this isn't just about me. what about the mothers in their 80s and 90s who are still waiting for justice? you promised they would be prioritised, yet they are still waiting for their redress. they have suffered for decades, waiting for some form of acknowledgement from the state and many won't live long enough to see it....
           and what about the babies? the babies who were buried at sean ross abbey, many of whom have never been accounted for. mothers are still looking for their children, still begging for answers yet nothing is being done. where is the investigation? where is the accountability for the church's role in this scandal? sean ross abbey was sold - where has the money gone? why is the catholic church not being held financially responsible for the atrocities committed under its watch?...
           these mothers are dying and they still do not know where their children ended up.
          what i am asking for, in particular, is for this government to think again. my colleague, deputy kerrane, revealed just last week there is a massive €158 million underspend on this scheme. that money should be used to include all of those victims who have been excluded to date by this government. it is morally wrong and reprehensible, frankly, and there is an outrageous scandal that has still yet to be tackled in terms of sean ross abbey itself, in terms of those babies buried that we still do not know anything about. even at the late stage of this parliament, i call for an urgent debate and action on that issue."
2024-10-23,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2024-10-23/debate/main,469,Deputy Roderic O'Gorman,Deputy Roderic O'Gorman,"deputy roderic o'gorman
          i move amendment no. 9:
          in page 6, between lines 30 and 31, to insert the following:
          “part 3
          preservation of certain records
          
            definitions (
            
              part 3
            
            )
          
          7.	(1) in this part—
          “act of 1986” means the national archives act 1986;
          “act of 1991” means the child care act 1991;
          “act of 2022” means the birth information and tracing act 2022;
          “adopted person” has the same meaning as it has in section 2 of the act of 2022;
          “boarded out arrangement” has the same meaning as it has in section 2 of the act of 2022;
          “care arrangement” means— (a) a nursed out arrangement,
          (b)	a boarded out arrangement,
          (c)	an arrangement under which a child was placed with a foster parent—
          (i)	subject to subparagraph (ii), within the meaning of section 36(2) of the act of 1991, or
          (ii)	where the arrangement concerned was made before the coming into operation of the provision referred to in subparagraph (i), in accordance with the law in force in the state at the time the arrangement was made,
          whether or not the foster parent became the adoptive parent of the child,
          (d)	an arrangement made under section 36(1)(d) of the act of 1991, under which a child was placed with a relative,
          (e)	an arrangement under which a child was placed as a resident of an institution, or
          (f)	an arrangement under which a child was placed with a prospective adoptive parent, whether or not the prospective adoptive parent became the adoptive parent of the child;
          “civil partner” shall be construed in accordance with section 3 of the civil partnership and certain rights and obligations of cohabitants act 2010;
          “cohabitant” shall be construed in accordance with section 172(1) of the civil partnership and certain rights and obligations of cohabitants act 2010;
          “county home” means an institution specified in column 2 of part 1 of schedule 1 of the mother and baby institutions payment scheme act 2023;
          “director” means the director of the national archives;
          “family member”, in relation to a person, means a spouse, civil partner, cohabitant, child, parent, sibling, half-sibling, grandparent, grandchild, aunt, uncle, niece or nephew (whether of the whole blood or the half-blood), grandniece or grandnephew of the person;
          “industrial school, reformatory or related institution” means an institution that is specified in the schedule to the residential institutions redress act 2002;
          “information source” means a person in possession of a relevant record, but does not include—
          (a)	a relevant person, in so far as he or she is in possession of a relevant record that relates solely to himself or herself,
          (b)	a family member of a person referred to in paragraph (a) in so far as the family member is in possession of a relevant record that solely relates to the person concerned, or
          (c)	a public body;
          “institution” means any of the following:
          (a)	a mother and baby home;
          (b)	a county home;
          (c)	a magdalen laundry;
          (d)	an industrial school, reformatory or related institution;
          (e)	an orphanage;
          (f)	an institution designated by order of the minister under section 8(1);
          “local authority” has the same meaning as it has in the local government act 2001;
          “magdalen laundry” means an institution specified in the schedule to the redress for women resident in certain institutions act 2015;
          “minister” means the minister for children, equality, disability, integration and youth;
          “mother and baby home” means an institution specified in column 2 of part 2 of 
          schedule 1 to the mother and baby institutions payment scheme act 2023;
          “nursed out arrangement” has the same meaning as it has in the act of 2022; “orphanage” means a residential premises that accommodated children whose parent, parents, guardian or guardians were deceased, unable to care for them or perceived to be unable to care for them;
          “person who was the subject of an incorrect birth registration” shall be construed in accordance with section 2(2) of the act of 2022;
          “possession”, in relation to a relevant record, includes control over the relevant record;
          “public body” means— (a) a department of state,
          (b)	a local authority,
          (c)	a body (other than a company) established by or under an enactment, or
          (d)	a company established pursuant to a power conferred by or under an enactment, and financed wholly or partly by—
          (i)	moneys provided, or loans made or guaranteed, by a minister of the government, or
          (ii)	the issue of shares held by or on behalf of a minister of the government; “record” includes:
          (a)	a book;
          (b)	a map;
          (c)	a plan;
          (d)	a drawing;
          (e)	papers;
          (f)	a file;
          (g)	a photograph;
          (h)	a film;
          (i)	a microfilm and other micrographic record;
          (j)	a sound recording;
          (k)	a pictorial record;
          (l)	a magnetic tape or disc;
          (m)	an optical or video disc;
          (n)	a machine-readable record;
          (o)	documentary or processed material;
          (p)	a copy or part of any thing which falls within any of the preceding paragraphs (a) to (o);
          “relevant body” means a person—
          (a)	who operated or was responsible for the running of an institution,
          (b)	who was involved in the placement of a relevant person (within the meaning of paragraph (a), (b), (c) or (d) of the definition of “relevant person”)— (i) for adoption,
          (ii)	into a care arrangement,
          (iii)	in the case of a relevant person who is a person that was the subject of an incorrect birth registration, with the person or persons who assumed the role of a parent or parents of the relevant person, or
          (iv)	in an institution, or
          (c)	designated by order of the minister as a relevant body under section 8(2);
          “relevant person” means—
          (a)	an adopted person,
          (b)	a person who was the subject of a care arrangement,
          (c)	a person who was the subject of an incorrect birth registration,
          (d)	a person who was a resident in an institution, or
          (e)	the mother (within the meaning of the act of 2022) of a person referred to in paragraph (a), (b) or (c);
          “relevant record” means, subject to subsections (2) and (3), a record relating to an institution or a relevant body and includes a record— (a) relating to—
          (i)	a relevant person,
          (ii)	a member of staff or management of a relevant body or a person working in an institution,
          (iii)	the financial records, accounts and commercial activities of an institution or a relevant body,
          (iv)	the administration, regulatory compliance activities and governance matters, including any inspection records or reports of an institution or a relevant body,
          (v)	contemporaneous or periodical accounts of activities of a relevant body or in an institution (including records commonly known as “house annals”),
          (vi)	any burials overseen, or carried out by or on behalf of a relevant body on a premises in which the relevant body operated or elsewhere,
          (vii)	the establishment or management of a relevant body or institution, or
          (viii)	the buildings and grounds associated with an institution, or
          (b) designated by order of the minister as a relevant record under section 8(3).
          (2)	for the purposes of this part, a record is not a relevant record if it relates to—
          (a)	anything that occurred in, or in relation to, an institution, or
          (b)	an activity of a relevant body, at any time after 31 december 1998.
          (3)	in this part, a reference to—
          (a)	a “record” includes a reference to a class of records, and
          (b)	a “relevant record” includes a reference to a class of relevant records.
          (4)	in this part, a reference to the “public interest” in preserving a record shall be construed as a reference to the public interest in ensuring the preservation of the record for purposes including the following:
          (a)	ensuring, having regard in particular to the purposes referred to in paragraph (b), that the record does not become incapable of being accessed; (b) enabling future access to the record, so that—
          (i)	persons, in particular relevant persons, may obtain information contained in, and avail of education and undertake research in relation to, the record, and
          (ii)	society in general, and in particular relevant persons, may obtain an enhanced understanding of the systems and experiences of 
          institutionalisation, and placement in care arrangements, of persons;
          (c)	facilitating the archiving and memorialising of the record concerned; and
          (d)	ascertaining the quantity and nature of relevant records in the possession of information sources.”.
           the amendments in this group introduce a new part to provide for the preservation of defined categories of records held by private actors so that they are preserved in the public interest. the private actors would include anyone who holds records with regard to mother and baby and county home institutions, magdalen laundries, industrial schools and reformatories and orphanages as well as the bodies that ran or oversaw these institutions.
          they would also include those who hold records relating to adoption agencies and those who were involved in placing people for adoption, into a care arrangement, into an institution or with the persons who assumed the role of parents to them in the case of illegal birth registration.
           amendment no. 9 defines the key terms used in the new part 3, including ""relevant record"", ""institution"", ""relevant body"", ""information source"" and ""public interest"".
           amendment no. 10 provides that the minister for children, equality, disability, integration and youth may designate by order an institution, a relevant body or a relevant record. while the legislation aims to be as encompassing as possible, this section is included to ensure that any relevant institution, bodies or records that come to light and which are not covered can be added as needed.
           amendment no. 11 places an obligation on any private holder of a relevant record to preserve it, making it an offence to destroy, mutilate, falsify or fail to maintain relevant records or to export them from the state. it also provides that the director of the national archives may direct a person or body to provide a statement outlining the relevant records in their possession.
           amendment no. 12 provides for offences under the legislation. the offences mirror those set out in the birth information and tracing act 2022, namely, on summary conviction, a class a fine or imprisonment for a term not exceeding six months, or both, or on conviction on indictment, a fine not exceeding €50,000 or imprisonment for a term not exceeding three years, or both.
           amendment no. 13 sets out standard provisions for the service of a notice under the legislation.
           amendment no. 14 amends the national archives act to include the new functions assigned to the director under the legislation.
           legislation of this nature has been called for by survivors and former residents, affected persons, their families and advocates. they want to ensure that records which support understanding of their identity and the institutional systems which shaped their life experience in such significant ways are preserved. while the birth information and tracing act 2022 provides for some safeguarding of records in private hands, its scope relates to identity information for those who were adopted or who have questions in relation to their origins. this legislation is broader in scope and will cover administrative and other records related to those institutions and bodies. i am bringing forward this committee stage amendment to this bill to allow this urgent and important legislation to travel quickly through the necessary stages in the oireachtas."
2024-10-23,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2024-10-23/debate/main,470,Deputy Catherine Connolly,Deputy Catherine Connolly,"deputy catherine connolly
          i wish to speak briefly to those amendments on the preservation of records. i am on record for welcoming this and saying it has to be done. i do not appreciate the way it is being done. i understand the minister is under pressure now and it has to be done. in relation to the preservation of records, it is urgent. when the mother and baby home report was published in 2021, i was critical of its recommendations, which were mixed up with conclusions and not very clear. the one that jumped out was that the religious orders should be asked to hand over their records and that never happened. that was 2021.
           i thank the people on the ground who have pushed for this. i understand where the minister is coming from. i appreciate that there is urgency and that we must have legislation that allows for the preservation of records. it sets out what they are. it is not exclusive. other records might come to light that are not included here, and i welcome that. also, it would seem, the list of institutions is not limited. i welcome that institutions may be added, if i understand correctly. in his reply, the minister might tell me if i am correct in that regard.
           this is simply preservation. it is incredible in the 21st century that we need to bring in emergency legislation now to ensure the preservation. we know from dr. mark coen in dublin about documents that were just left there, among other situations. my question is around what will happen if they do not co-operate. how do we know? if the various religious orders and the various bodies do not co-operate, what happens then? how do we know if they do not co-operate? what mechanism is there? are we reliant on their goodwill? we have been reliant on their goodwill and it did not work. there is any amount of examples of documents not being preserved or just thrown in the scrapheap. that is where i am a little confused. the minister has my total support on it, but what happens if they do not co-operate? there are offences there, but how do they come into being?
           in relation to the director of the archives, what provision will be made? perhaps the minister would talk me through that. they are being given new powers and they will be able to issue a statement. how will that work? what will trigger that statement?"
2024-10-23,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2024-10-23/debate/main,473,Deputy Catherine Connolly,Deputy Catherine Connolly,"deputy catherine connolly
          i thank the minister for giving some clarification on that. i note that they have had success in northern ireland in encouraging people to come forward. unfortunately that is not our experience in ireland. it is not the experience of dr. mark coen and what he found on the grounds of the laundry in dublin. i know from the mcaleese report that the magdalen laundry in galway distinguished itself by an absence of documents, along with another laundry, the name of which i cannot remember. the two were singled out for an absence of documents. the documents will provide invaluable information and they would have provided invaluable information to the former senator dr. mcaleese at the time as well, so he might have formed a different opinion as to whether the laundries were making money. he decided they were not there to make money but there were no documents. the documents had gone to the bishop of galway. does the minister understand? i do not know how many reports i have read at this stage in my political life in respect of this: the ryan report, the mcaleese report, the mother and baby homes report, not to mention all the others. i have not seen any religious organisation come forward on a voluntary basis and say ""these are our records."" clearly, those records will give us a much better understanding of what was happening and whether money was being made, just to mention one aspect.
           the clarification for the national director - he or she can issue a request for a statement. how do they issue that? what leads them to making that request? what are the circumstances or criteria that will lead to that? when this is passed, does the minister expect the various bodies, not just the religious organisations but the other bodies, to come forward with their hands up and say ""we have all of these records, we need help here from the director or the government""? is that what he is expecting? i am certainly not expecting that but maybe i will be surprised. if that does not happen, how do we know they are not being destroyed or are not already destroyed? that might be an impossible question for the minister to answer. i am trying to tease around it. if the records are there and available, would it not surprise the minister that they have not come forward in the meantime, particularly after the mother and baby homes report with its recommendation and conclusion, however delicately put, that we might ask them to give us the records? what resources will be given to the national director, and can the minister provide clarity about when that request might be given and to whom? how will they know who to give it to? will they work from a list? what are the criteria? will there be regulations?"
2024-10-17,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2024-10-17/debate/main,393,Deputy Claire Kerrane,Deputy Claire Kerrane,"deputy claire kerrane
          deputy sherlock is most welcome. i thank the minister and welcome this important legislation. it is clear the minister was very adamant this was done and passed and that we would move swiftly to do so. i commend him on that. this legislation has important elements. i welcome them and acknowledge all the minister's work on it. allowing the postponement of maternity leave for mothers when they are seriously ill is an extremely important move. like the minister, i commend the irish cancer society on the wonderful ""leave our leave"" campaign it ran. this legislation is very much in recognition of its work and i acknowledge the society's endeavours.
           what is in this bill will make a big difference to mothers in future by ensuring those who are ill or become ill on the birth of their babies will not lose out on very precious time with them. it will give such mothers the time and space to get better and then allow them to have that time with their babies afterward. this is very important. i reiterate what deputy sherlock said about the mental health aspect. the minister's opening remarks were not clear regarding the changes referred to in the seanad and suggested by several senators in relation to ensuring this element would not be based solely on the need to be an inpatient. perhaps this has been changed already, but some clarification is important. we are always encouraging people to get support within their communities where possible and to use community healthcare, etc. we wish to ensure the legislation will not create a barrier when it comes to a mental health illness and not being able to postpone maternity leave. this is very much what this bill is about and it would be a shame to see anyone denied for this reason. i reiterate, therefore, what deputy sherlock said in this regard. 
           i also welcome the introduction of maternity leave for oireachtas members. it has been long overdue. it is an important element of this bill. i also acknowledge the minister's contribution and his commitment to work with senators in relation to the ndas. this is important. it is important that we get those amendments right. the minister had offered to engage with the senators who had brought forward legislation previously. it is welcome. where we are incorporating the issues with ndas in this bill, it is important we get it right. this is because it is not stand-alone legislation and is being included in this bill. this is fine. i also welcome the addition to the legislation announced this week to put a statutory obligation on the private holders of records concerning ireland's 20th century institutional and family separation systems. legislation similar to this bill was passed in the north of ireland several years ago and it has resulted in more than 3,000 items being produced to the public record office there. that is important and i welcome this addition to the bill.
           in relation to this bill, i thought of the committee meeting we had yesterday in relation to revised estimates. we discussed the major underspend of more than €150 million in the context of the mother and baby homes redress scheme. i know the minister is making every effort to ensure more applications go in under that scheme but even if the application numbers increase, i do not believe all the money there will ever be spent. i think it will just sit there. as this dáil comes to an end, i take this opportunity to ask the minister to look at those four institutions left out of the redress scheme.
           i just met michael grant, who was in temple hill for almost a year. he was put in there at four weeks old and remained there until he was one year old when he was adopted out via an advertisement in a newspaper. it was said that temple hill at that time was notorious for adoptions to america and mr. grant believes this was the intention for him. i could not and cannot explain to michael grant why temple hill was excluded from this scheme. he was put in there as a baby of four weeks old. he had no medical need. yet he has been told it was a hospital and that is why it was excluded. we do not have much time left in this dáil, so it is important for the minister to at least agree to consider this matter and look at it again. the money is there. i do not think the money allocated will be spent. i hope the number of applications to the scheme will increase, but i do not think it is going to increase enough to spend all that money. we have people who have suffered. there is no difference between babies no matter what institution they were placed in and left there. in mr. grant's case, that was for a year. he remarked to me how his mother had paid 5 shillings a week for that entire year, which was almost like rent to keep him there. yet there is no recognition for him and i could not tell him why that was or why he was different from any other baby. i refer to how vulnerable he was.
           i have not been in this role for very long, but i must say that the hardest part has been meeting those survivors and listening to their stories and what they have been through. i am conscious too, in relation to all the records and everything else, of the number of people who have gone from this world and will not have the opportunity to gain the recognition and respect they deserve. as this all comes to an end, i ask the minister, given the large amount of money there and the underspending of more than €150 million, to give consideration to the survivors of the four institutions left out of the redress scheme. this would be something that would enable the minister to have a real legacy as we come to the end of this dáil. i just wanted to take this opportunity to raise this issue in the context of discussing the records and ensuring that they are not destroyed and will be maintained, having met michael grant and his daughter this afternoon. 
           overall, i again commend the minister on bringing forward this legislation. we and all the opposition will work with him to move the bill as quickly as possible and to ensure, in particular, the element of the postponement of the maternity leave is not delayed and no other mothers are denied access to maternity leave once they, hopefully, get better and recover from their illnesses. i thank the minister."
2024-10-17,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2024-10-17/debate/main,397,Deputy Jennifer Whitmore,Deputy Jennifer Whitmore,"deputy jennifer whitmore
          i am delighted to hear that because it is really important.
           with regard to maternity leave for oireachtas members, that is also very welcome and something we have been waiting a long time for. to date we have expected women either not to serve as politicians or to hide when they get pregnant and not go back to work. we made it very difficult for them. enabling this is something i hope will change the face of politics. it will certainly create a more gender-positive image for people. indeed, my party leader is looking forward to the arrival of her firstborn shortly. as a society we need to support women to perform roles, including in politics. to date we have expected women to do the hard work and meld themselves around society's needs as opposed to the other way. this is, therefore, a really positive development.
           to go back to the mental health aspects of the illness, i understand the bill only relates to very serious issues mental health requiring hospitalisation. that is a very extreme need and i wonder whether some flexibility can be brought into that. can consideration be given to mental health illnesses that do not end up with a person being hospitalised but do cause significant challenges and difficulties to a mother trying to bond with her child?
          when we come back to all this, ultimately, what we want is to give all mothers the same opportunity to enjoy time with and get to know their baby and get to know who they are as a mother. that maternity leave period is really important and if it is delayed or impacted in some way, it is important to be able to pause it. if people have mental health challenges, being able to pause without the need for that serious mental health difficulty to be accounted for would be important.
           the first thing i want to note, which my sinn féin colleague may have referenced, is the impact of the decision to exclude babies under the age of six months from the system the minister has put in place. when we look at the policies and this bill, in which the minister recognises the importance of maternity leave and bonding for the mother and the baby, it is as if one part of the minister's policies and one part of who he is recognise that the first six months are incredibly important. it just seems to be the opposite of the policy position the minister took with regard to the mother and baby homes scheme and the exclusion from that scheme of those who were aged under six months. we are coming up to an election so i am not sure if there is any hope of getting that reversed, but if there is something the minister could do, i know many people would appreciate it. that is something that was hard for many people to understand.
           with regard to the retention of records, again, this is very welcome. i commend the work of justice for magdalenes research, the adoption rights alliance and the clann project, which i know support these measures. they have asked all of us to support them as well. it is, therefore, good to see this before the house. northern ireland passed similar legislation in 2022 and it is only right that we are now joining it on this front. this bill is important in the context of the general data protection regulation, gdpr. we cannot allow institutions to hide behind gdpr and destroy records on the ground of minimising the amount of data they hold. the current guidelines around the retention of records within the hse provide that data is saved for the lifetime of the patient plus eight years. in the context of this bill, and due to the importance of retaining records on institutionalisation for us to have a full picture of the history of this state, it is important that the minister work with the hse to examine records it holds that should be preserved. this is of particular concern with regard to psychiatric institutions and other institutions that may fall under the category of what the seán mcdermott street archive is seeking to preserve.
           with regard to the instances where we know records are not being properly preserved, it is right that these be established as offences. can the minister clarify whether the national archives of ireland will have the power to seize those records when we know their preservation is endangered and also whether there is potential for these instances to be treated as offences?
           this is an important first step. we need to make every effort to preserve the records that are currently in existence. the next step is to determine access and ensure that every survivor who wishes to access his or her own information can do so."
2024-10-17,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2024-10-17/debate/main,401,Deputy Catherine Connolly,Deputy Catherine Connolly,"deputy catherine connolly
          the collaborative forum of former residents of mother and baby homes and related institutions asked for this, the clann report asked for this, the department of education pre-consultation report asked for this and so on.
           the oak report, the minister will remember, was a consultative report that was done. it was very good. it took on board people's views. the oak report, prior to the mother and baby home redress scheme, pointed out that it was important and then the mother and baby home report itself, for all its faults, made a recommendation, weak and all as it was, that religious orders should be approached for their records. i wonder did anybody approach the religious orders after that mother and baby home report? perhaps the minister is seeking the answer there on his phone but it is important to know whether anyone followed up on that recommendation, notwithstanding its weakness, in relation to records from the religious orders. that is one question. the minister might answer that in his summing up. i will be back in the chair at that stage but i would appreciate an answer. was that recommendation followed up? 
           then we go back to the mcaleese report. i remember reading that. words fail me, as i get older, when i stand here after all the reports. it seems that reports are written to deflect, to divert, to hide, to obfuscate. the mcaleese report certainly did that. it was there specifically to see what was the state involvement in the magdalen laundries and whether they were run on a profit basis. they made a finding that they were not, of course, but that was not based on anything because evidence was missing and documents were missing. one was one of the magdalen laundries in dublin and the other was the one in galway, which distinguished itself by a lack of documentation, notwithstanding that i have read in other reports, including the mother and baby home report, that detailed reports were given at regular intervals of the profit, and the money going in and out, in the magdalen laundry in galway to the bishop of galway. has he been asked? has that diocese been asked for any records that it has? i note from this that some religious orders are still refusing to hand over or are causing problems. 
           i welcome it next week. however, it is as good as we can do at this point under pressure in terms of preservation of documents, non-destruction, creating an offence and for the national archives to be able to request a statement. in the brief time i had with the minister, yesterday or the day before, i asked, if that statement is required, what is the period of time allowed for that statement to be completed and sent back by the religious orders. will the minister clarify what is the offence if they do not and how will this happen? we are still utterly dependent on the voluntary nature of it, notwithstanding that it will be an offence not to preserve them and to destroy them. will the minister tell me how will that be enacted? the minister has had no co-operation from the religious orders in relation to the mother and baby home redress scheme and making contributions. we have somebody working away, apparently beavering on our behalf, to intervene as a mediator. i do not know where that is at but judging from the outside, there has been no co-operation from the religious orders for the mother and baby home redress scheme. 
           i will finish on the mother and baby redress scheme and take the opportunity to say i am on record as deploring the arbitrary nature of the cut-off point of six months. the best way i brought that home was with a td - i do not want to mention him again - who had a baby at the time. i told the deputy he was wasting his time loving that baby for six months because, according to the government theory, nought to six months is a tabula rasa. i cannot repeat that often enough. the minister has arbitrarily excluded babies only a day on the right side of six months on no basis, notwithstanding that a list of psychotherapists and psychologists wrote to him - i never saw it in my life - such was their concern at the arbitrary nature of that cut-off point. of course, people who were boarded out are not getting a look-in, nor are people of mixed race who also suffered. i am bringing this up because we do not seem to learn at any stage that when we are making redress, it must be comprehensive. we cannot continue because of cost-saving mechanisms in the department or some mentality that says we cannot do that because it will be much too expensive when we know, from what deputy kerrane said, that the money has not been used and people are not coming forward in their droves and overwhelming the department or the coffers of the state. quite the opposite is the case. where is the scope now, with the money we have, to get rid of that arbitrary line? no doubt it will be challenged in the court. it simply will be challenged in the court. there is a chance to do it right and to make redress mean something. 
           i have mixed feelings about a national monument and a national site of conscience in dublin. the way we deal with conscience is to apologise profoundly and with meaning and then to make redress to those who have suffered. we will struggle with our conscience because we were all part of a society that allowed that but the best way to make redress, in my opinion, is to as best as possible help those who went through such a vicious system to continue to live with dignity, with independence and knowing that we have learnt a lesson. that is not happening. 
           perhaps the minister could clarify the mechanics of how we will make these amendments, when we see them and when they become law. how will we enforce them and will the minister tell me how the national archives or anyone else who is involved in the implementation of this bill will be resourced? what resources are necessary, what estimates have been carried out and will the resources be provided?"
2024-10-16,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2024-10-16/debate/main,18,An Leas-Cheann Comhairle,An Leas-Cheann Comhairle,"an leas-cheann comhairle
            ag bogadh ar aghaidh go dtí an tsaincheist thráthúil dheireanach in ainm an teachta pat buckley. the deputy wishes to discuss the redress scheme for survivors of mother and baby homes. i was a little lenient with the previous speakers because i did not think this matter would come up. i ask the deputy to stop after two minutes."
