date,house,debateType,debate_uri,xml_uri
2014-12-22,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-22/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-22/debate/mul@/main.xml
2014-12-19,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-19/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-19/debate/mul@/main.xml
2014-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2014-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2014-12-18/debate/mul@/main.xml
2014-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_of_inquiry_into_the_banking_crisis/2014-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_of_inquiry_into_the_banking_crisis/2014-12-18/debate/mul@/main.xml
2014-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2014-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2014-12-18/debate/mul@/main.xml
2014-12-18,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-18/debate/mul@/main.xml
2014-12-18,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-18/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-18/debate/mul@/main.xml
2014-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-17/debate/mul@/main.xml
2014-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_defence_and_equality/2014-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_defence_and_equality/2014-12-17/debate/mul@/main.xml
2014-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_transport_and_communications/2014-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_transport_and_communications/2014-12-17/debate/mul@/main.xml
2014-12-17,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-17/debate/mul@/main.xml
2014-12-17,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_of_inquiry_into_the_banking_crisis/2014-12-17/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_of_inquiry_into_the_banking_crisis/2014-12-17/debate/mul@/main.xml
2014-12-16,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-16/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-16/debate/mul@/main.xml
2014-12-16,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_environment_culture_and_the_gaeltacht/2014-12-16/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_environment_culture_and_the_gaeltacht/2014-12-16/debate/mul@/main.xml
2014-12-16,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_european_union_affairs/2014-12-16/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_european_union_affairs/2014-12-16/debate/mul@/main.xml
2014-12-16,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_agriculture_food_and_the_marine/2014-12-16/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_agriculture_food_and_the_marine/2014-12-16/debate/mul@/main.xml
2014-12-16,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2014-12-16/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2014-12-16/debate/mul@/main.xml
2014-12-16,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-16/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-16/debate/mul@/main.xml
2014-12-15,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-15/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-15/debate/mul@/main.xml
2014-12-12,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-12/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-12/debate/mul@/main.xml
2014-12-11,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2014-12-11/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2014-12-11/debate/mul@/main.xml
2014-12-11,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_implementation_of_the_good_friday_agreement/2014-12-11/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_implementation_of_the_good_friday_agreement/2014-12-11/debate/mul@/main.xml
2014-12-11,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2014-12-11/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health_and_children/2014-12-11/debate/mul@/main.xml
2014-12-11,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_public_service_oversight_and_petitions/2014-12-11/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_public_service_oversight_and_petitions/2014-12-11/debate/mul@/main.xml
2014-12-11,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-11/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2014-12-11/debate/mul@/main.xml
2014-12-11,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-11/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-11/debate/mul@/main.xml
2014-12-10,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-10/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2014-12-10/debate/mul@/main.xml
2014-12-10,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_sub_committee_on_education_and_skills/2014-12-10/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_sub_committee_on_education_and_skills/2014-12-10/debate/mul@/main.xml
2014-12-10,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform/2014-12-10/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform/2014-12-10/debate/mul@/main.xml
2014-12-10,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade/2014-12-10/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_foreign_affairs_and_trade/2014-12-10/debate/mul@/main.xml
2014-12-10,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_defence_and_equality/2014-12-10/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_defence_and_equality/2014-12-10/debate/mul@/main.xml
