date,house,debate_uri,speech_number,speaker,member_name,text
2019-11-26,dail,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_education_and_skills/2019-11-26/debate/main,7,Ms Catriona Crowe,Ms Catriona Crowe,"ms catriona crowe
          i thank the committee for inviting me to come here today to talk about this very important matter. i know legislators are incredibly busy people, but it would be nice to see a few more members of the committee here. this is very important legislation with significant implications. i am talking to the committee after members have had the privilege of listening to four survivors of the events described in the records that are proposed to be locked up. members have heard their dignified, respectful, compelling and deeply moving testimony. it is right that they were the first people to testify to the committee this morning. i will now read my opening statement.
           i refer members to the longer statement already circulated to the committee for fuller information on the points i am going to make. the retention of records bill proposes to withhold from public inspection for 75 years certain state records dealing with the commission of inquiry into child abuse, the ryan commission. the national archives act 1986 has served the country perfectly well since its passage as regards the withholding of records from public inspection. the section of the act that provides for this allows for officers of departments, with the consent of the department of the taoiseach, to certify that the release of departmental records that are over 30 years old would in certain circumstances be contrary to the public interest, or would or might constitute a breach of statutory duty or a breach of good faith on the ground that they contain information supplied in confidence, or would or might cause distress or danger to living persons.
          why that is not seen as adequate protection by the proposers of this bill in unclear. the oireachtas joint committee on education and skills in 2015 recommended the use of the national archives act, but the minister turned it down on unspecified grounds. to put it succinctly, this is using a sledgehammer to crack a nut and it begs the question of why it seems to be required to create an entirely new set of archival legislation when we already have a perfectly good act in existence that covers the case.
           the committee has heard the survivors tell it what their wishes are. the only serious attempt to ascertain the wishes of survivors, commissioned by the department of education and skills, is a recent research study that consulted 100 of those who had made submissions to the redress bodies to ascertain their views on the fate of the records, and which resulted in a majority expressing concern at the proposed sealing of the records. those who made submissions to the various inquiries should be given copies of their submissions. this is a glaring gap in both respect for survivors and normal best practice when people are giving testimony to any inquiry. they should get copies of their own submissions. why they have not, nobody has properly explained. the same should apply to other commissions of inquiry of this sort, particularly the mother and baby homes commission, which is currently in session.
           administrative records tell us how these organisations worked. they are currently held in the archives of the ryan commission, the mcaleese committee and the murphy mother and baby homes commission, and they should be available when they are more than 30 - soon to be 20 - years old. there are no privacy issues with these records. it would set an extraordinary precedent if this bill made it possible for the state, wrongly, to close important archives when it so chooses without recourse to the national archives act.
           i have six basic recommendations to make to the committee. first, there would seem to be no good reason not to use the provisions of existing legislation to preserve, withhold and make accessible these very important records. second, information on the desires of those who gave testimony to the ryan commission and the mcaleese committee, and who are currently giving testimony to the mother and baby homes commission, should be gathered to ascertain what they would wish to happen to the records. third, copies of submissions made to these bodies should be given to those who made them. fourth, administrative records of these bodies should be subject only to the provisions of the national archives act and not swept up in this ill-considered attempt to bypass its provisions. fifth, a quote for digitisation and redaction of the records should be sought from a reputable it company, given this is a huge part of the history of our country and these are ways of dealing with sensitive records that would allow scholars to see them, for example. beyond a statement from the minister that it would be prohibitively expensive to do this, we have no other information, so we should find out what it might cost. sixth, the elephant in the room is that the records of religious congregations who ran the institutions should be brought under the aegis of the state, either through the national archives act or through the establishment of a state-run religious records repository. ireland has the opportunity, after these very traumatic events and commissions, to lead the world in terms of preservation and access to records. however, we cannot do that without the state grasping the nettle of requiring the religious orders to give up their records of these institutions. i thank committee members for their attention."
2019-11-26,dail,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_education_and_skills/2019-11-26/debate/main,9,Dr. Maeve O'Rourke,Dr. Maeve O'Rourke,"dr. maeve o'rourke
          i made my written submission to the committee with máiréad enright, reader at birmingham law school, and dr. sinéad ring, assistant professor at maynooth university school of law.
           since 2009, i have been researching, writing and advocating on the topic of the state’s constitutional law, as well as international and european human rights law, responsibilities towards those who were abused as children or women - incarcerated, tortured, forced into servitude, systematically degraded, denied identity and education and separated from family members - and those who died in the network of catholic church-related, state-supported institutions and the forced adoption system of the 20th century.
           it is absolutely clear to me that an overriding human rights violation is continuing to affect every single person who experienced abuse in that network, as well as their families. that is the state’s failure to date to ensure truth-telling through the production of both its own state records and the records held by non-state bodies, which relate to the individuals who suffered abuse and the administration of the institutions and the network as a whole.
           the failure to produce the records and to house them in an archive where individuals can retrieve their own life and family history, along with where administrative records and voluntarily deposited testimony can contribute to national education, undermines all efforts at reparation. at the time of the ryan commission’s work, european and international human rights law required that survivors should have had access to the substance of the evidence that the investigation was considering so they could have commented on it and suggested further lines of inquiry.
           i have major concerns that the state’s investigating practice continues to breach this requirement, a basic one under european international human rights law. for example, the ongoing mother and baby homes commission is proceeding entirely in private. survivors who have requested public hearings of their own evidence have been denied them. survivors have no access to any of the evidence being gathered. they are also being denied a copy of their own transcript of evidence, as well as their own personal records that the commission holds of the death and burial of family members. as for the mcaleese committee’s state records relating to the magdalen laundries, the department of the taoiseach is currently holding that entire archive secret, claiming it is holding it for safekeeping and not for the purposes of the freedom of information act. this is the general approach.
          beyond the right to an effective investigation that survivors of industrial and reformatory schools had at the time of the redress board and the ryan commission, the secrecy of these records violates other reparation rights. without records, personal rehabilitation is gravely hampered. without records, revisionism by those who would prefer the past to disappear is a risk, while memorialisation and national education – basic human rights obligations in this context - are not what they should be. without records, accountability is denied.
           we know that garda investigations into the residential schools were insufficient. if survivors and their advocates cannot access records or information, they cannot press for investigations or prosecutions. due to the passage of time, however, and because of the redress board legal waiver, criminal and civil legal accountability have become less available. at this point, access to records and national truth-telling is where accountability lies. it is where dignity lies. it is a vital measure of justice.
           i recommend that, while work is ongoing to consult on and redesign the retention of records bill, some small but crucial amendments should be made to existing legislation. i can make these amendments available to committee members later. i recommend that the commission to inquire into child abuse act 2000 and the residential institutions redress act 2002 be amended to state explicitly that survivors and relatives of children who died while incarcerated have a right to all personal data held in those archives, including information about how they were treated by others, in the interests of vindicating their right to a remedy and respecting their right to privacy. i recommend section 28(6) of the residential institutions redress act 2002 be amended to make clear that it does not prohibit survivors from publishing information about their own life experiences.
           i draw the committee’s attention in particular to section 3 of our joint submission which explains our understanding of the existing legislative provisions, including that the ryan commission’s archive currently appears to fall within the remit of the national archives."
2019-11-26,dail,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_education_and_skills/2019-11-26/debate/main,53,Ms Catriona Crowe,Ms Catriona Crowe,"ms catriona crowe
          i thank senator gallagher. it is mysterious. the ostensible motivation would be presumably to protect the names of people who were accused but not convicted that may show up in some of the statements made by our eloquent friends here. that is a matter that is easily dealt with by redaction. it is not a problem. it should not put anyone out.
           a more sinister interpretation would be, and dr. buckley made the point earlier on, that the overwhelming majority of those who went into these institutions were poor. i do not want to get into a long discussion about class in ireland but it is of interest that a certain cohort of citizens can be dealt with differently from everybody else. that is sinister. we have archival legislation that is perfectly adequate, as i think we have all demonstrated this morning to the committee, to deal with this matter sensitively and appropriately. why do we need something new for a particular cohort of citizens?
           it is also likely that this is paving the way for this bill, if it becomes an act, which i sincerely hope it does not, to become a way of dealing with other similar kinds of records. the one that is most evident at present is the commission of investigation into mother and baby homes and certain related matters, which represents the same kind of survivors and the same kind of need for people to see their records.
           it would be lovely if we could just flip this. what is wrong with this country that we cannot understand the eloquent statements of the sort that we have just heard from ms molloy and dr. lodato about what happened to people and make them the centre of our law-making? why are we constantly coming up against situations where ordinary citizens are treated badly and they must go through hell and high water to get redress for the problems they have?
           surely these people here should be at the centre of what we are doing about this extraordinary period in our history. there is an atrocious record of treatment of children and women at a certain time. can they not be put at the centre of this? if they were, we would be seriously listening to them, consulting them far more than the derisory level of consultation that has taken place by the department to date, and taking on board what they say their needs are. there are ways of protecting people. there are ways of giving them everything that they require. it seems unbelievable that we are still at the stage where we cannot say, ""of course, you can have your records."""
2019-11-26,dail,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_education_and_skills/2019-11-26/debate/main,54,Dr. Maeve O'Rourke,Dr. Maeve O'Rourke,"dr. maeve o'rourke
          i thank the senator for the question. what is behind it is power and the issue of accountability, and the state not wanting to accept any. we talk about redress. we hear a great deal about redress. what redress means is not airy-fairy from a human rights perspective and in hard law, according to the european court of human rights interpreting the european convention on human rights, which ireland ratified in 1953 and which, one would imagine, might be the interpretation of the constitution by the supreme court if anybody was ever able to get to court but which, without records and with the statute of limitations, he or she cannot.
           the right to redress is not only about money. for massive human rights violations involving torture, arbitrary detention - we also see this in many of the other institutions, and this will serve as a model, which is my massive concern too - violations of the right to life, where people die in institutions and nothing is known of their fate or whereabouts or they are separated from family members, redress means accountability, ideally, in court. it means truth-telling. it means national, public truth-telling, not just truth-telling to the person individually. again, that is something that is clear in european court of human rights jurisprudence. where there have been systematic and gross human rights violations, the right to truth is not just a very important right of the individual, it is also a societal right, because it is connected to another element of the right to redress, which is guarantees of non-repetition and education of state personnel. the reason people have spoken out and the reason everybody is here today is for dignity, to feel that they matter and to make sure that it does not happen again.
           it was asked what the net effect of this would be. it would be a massive ongoing violation of human rights, a risk that this is now how all of the records of the mother and baby homes commission of investigation will be dealt with, and a risk that the department of the taoiseach thinks it is okay to continue to hold all of the records from state bodies relating to the magdalen laundries, even though i cannot see the legal reason for that and they should be in the national archives. ultimately, it would be a massive risk that we do not learn what is in, unfortunately, our national dna, not that we are that different from anybody else, but that we do not learn how institutionalisation works, how massive discrimination against certain groups and socio-economic difference is exploited, and the types of things that we are doing still today that we choose not to stop because we refuse to deal with the entire 20th century habits that we had."
2019-11-20,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2019-11-20/debate/main,235,Deputy Micheál Martin,Deputy Micheál Martin,"deputy micheál martin
            i welcome the children and teachers of our lady of lourdes national school in ballinlough who are in the visitors gallery. it is pure coincidence that i happen to be in chamber at this time. it is appropriate that the minister for children and youth affairs is also here to welcome them.
             this important issue involves the bessborough centre, previously the bessborough mother and baby home. that was controversial in itself, but i am not dealing with that aspect today. the trustees of the sisters of the sacred hearts of jesus and mary have decided to sell the land. on that land are vital family services for vulnerable families and children. what has developed there over recent years is an extraordinarily high quality intervention service funded by tusla on a current basis. the family assessment and treatment services include a parent and infant residential unit. it is an 11-bed facility that provides a continuum of assessment and parenting capacity building, a therapeutic intervention for high risk parent-infant families.
            the parenting capacity provision is very significant, as is the acute residential unit, as has been well recognised. post discharge, the lime tree project comprises community-based family support service and supervised access service. that is exclusively commissioned for families involved in the south lee social work department. there is a very extensive community crèche and preschool with pobal subvention. i understand the nuns wish to sell this as a going concern. this has a capacity of 139 with a staff team of 34, including an administrative manager and childcare manager.
             there is a secondary school for second-chance education provided by the education and training board to some of the mothers who avail of this facility. vulnerable adult students are intensively supported to achieve a leaving certificate to enter further education or vocational opportunities. that school works in harmony with all other bessborough services, particularly providing parents opportunities to consolidate positive life change while using clinical family services. the centre's ethos of inclusion and unconditional respect engages pupils typically resistant to formal education or statutory involvement. there are comprehensive employment support services on the bessborough lands, again facilitating vocational training and experiences for individuals to return to the workplace or seek employment. that is critical in facilitating the therapeutic and trauma-informed physical environment of the bessborough centres. there are tremendous synergies between all these different strands of provision. on the wider campus, eist linn, an inpatient mental health facility operated by the hse, is also on these lands. an 11-year lease is left on that facility and €2 million extra capital investment has been added to the premises in recent years.
             in one parliamentary answer, the minister said she had no role to play in intervening in the sale. i put it to her straight that the government should buy it on behalf of the people. the minister should work with other ministers - health, education and skills, and housing, planning and local government - along with the local city council and combine to buy this entire facility. a master plan could be developed for its extensive lands, which would add to its existing synergies. the sod was turned for the event centre in cork four years ago and nothing has happened. the developer said he could not complete the project for €10 million or whatever, and i reckon €20 million is now going into it. why is it that the most vulnerable and most needy of families and children are always at the bottom of the queue? there is a real danger that these services will dissipate as a result of this sale."
2019-10-15,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2019-10-15/debate/main,22,Deputy Mick Barry,Deputy Mick Barry,"deputy mick barry
          i would like to start by extending sympathy to the family and friends of timmy hourihane.
           a sharp clash is looming between the interests of the church and the interests of the state in cork city. i refer to the decision of the sisters of sacred hearts of jesus and mary to withdraw from involvement at bessborough by the end of the year, to attempt to sell the land there and to effectively evict the onsite services which cater to the needs of vulnerable families, especially women and children at the bessborough campus. these services include fostering services, psychological services, secondary school services, family outreach services, services for children with attention deficit hyperactivity disorder, adhd, and supervised access services. the centre caters for the needs of 50 families every week. residential accommodation is provided for six vulnerable adults and seven children at bessborough. where are these people to go now? services are provided at bessborough which will not be found anywhere else in this state. the parent and infant unit is just one example of this. more than 100 people work at this centre. a question mark now hangs over these jobs.
           a statement issued by the staff last week said: ""the nuns are about to run off with a significant amount of money, leaving none in ireland to compensate staff or the state for the huge investment that they have made in the family services."" this begs the question: is the state going to allow an order of nuns with headquarters outside this state to break up a family centre in which the state has invested €30 million? these are the same sisters of the sacred hearts of jesus and mary who ran the infamous bessborough mother and baby home, who profited from the illegal sale of children, snatched from their mothers, to the us, canada and australia and who to this day have failed to account for the whereabouts of well over 800 children who died. every june for the past five years people from all over the world have travelled to bessborough to remember the women and children. will that ceremony be possible if the lands are in private ownership?
           i put it to the taoiseach that the state should acquire these lands and the buildings constructed upon them preferably by way of nationalisation without compensation to guarantee the future of the family services and the jobs and to allow real discussion with survivors' groups about what work might need to be done to identify the whereabouts of the more than 800 children who died who are missing. is the state prepared to intervene to defend this family centre and to guarantee those jobs?"
2019-10-15,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2019-10-15/debate/main,119,Deputy Mary Lou McDonald,Deputy Mary Lou McDonald,"deputy mary lou mcdonald
            the changes to which deputy boyd barrett referred will actually occur next monday.
             i refer to the matter of former mother and baby homes. as the taoiseach knows, four years have passed since the commission of investigation into this issue was established. in that period, five interim reports have been published and the inquiry has been granted a one-year extension. that extension was necessary in part due to the lateness of materials submitted through discovery by the departments of health and children and youth affairs. i am sure the taoiseach is as shocked as i am to discover the extent of documentation that had not been submitted or may even have been suppressed. last year, the commission acknowledged the efforts made by hse staff to find relevant documentation, but was dismayed at how little had been found. even relatively recent information was not available.
             this should cause us concern. there are very few burial records for the tuam or bessborough homes, despite their significantly high child mortality rates. i am sure church leaders, just like members of this house, are anxious that departments and state agencies do not stymie the commission's efforts to gather all necessary documentation to complete its work. i hope the taoiseach can give them and us that reassurance and encouragement, in order that this work is finished completely and expeditiously."
2019-10-02,dail,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_culture_heritage_and_the_gaeltacht/2019-10-02/debate/main,37,Deputy Josepha Madigan,Deputy Josepha Madigan,"deputy josepha madigan
          it is over ten years. the title says 2040 but it the plan is for a ten-year period.
           the 2019 work programme included many highlights, such as the exhibition on the first dáil, which was opened by the ceann comhairle on 17 january. the national museum of ireland's strategic plan for 2019 to 2022 was launched in early march, and an exhibition by the down-based artist alison lowry, which was an artistic response to the tuam mother and baby home, the magdalen laundries, and domestic violence, was also launched in march. as part of the traveller's journey exhibition, the department of education and skills has collaborated with our colleagues in the folk life curatorial team to launch an installation entitled ""camp"", which will include work created by students from limerick school of art and design and communities of travellers in the west of ireland, and will be displayed in the museum of country life. other exhibitions include the henri cartier-bresson exhibition and the rural electrification exhibition, which was launched on 11 july. it is a very exciting programme and other progress is happening in 2019 as well. the physical developments across the site over the next 15 years will be underpinned by three principles: protection, which includes providing the best conditions for the care of its collections, as well as access for education and research; safeguarding, that is, ensuring that all national museum of ireland sites are safe and secure as collections for the public; and accessibility, which means making the sites, exhibitions and interpretations fully accessible for all our people.
           the deputy asked about the audiovisual action plan and screen ireland. we have a ten-year audiovisual action plan with funding of €200 million under project ireland 2040, which will support the development of the industry. i agree with the deputy's sentiment about making ireland somewhere special for the film industry. the section 481 film tax relief has been extended and there has been a regional uplift of 5%, which is important. i know from talking to film industry representatives from other jurisdictions that space is a big issue for them. that is an area in which the regional uplift will be transformative and will also have economic benefits for local people. there is huge demand for the facilities at troy studios in limerick, for example, and we can do more in that regard. the action plan contained eight policy recommendations, including oversight of the industry by the steering group; the section 481 film tax relief; strategic review of feature film funding; skills development; regulatory reform; and marketing and other reforms. they are all important issues. the skills development programme through screen skills ireland is a new initiative that was set up in response to some of the submissions the film industry has made in that regard. there will also be a skills assessment for the section 481 tax credit relief. we have ongoing engagement with all stakeholders about project finance, which ultimately aims to attract international audiovisual projects to ireland. all those initiatives are in line with the department's audiovisual action plan. there is much exciting work going on in the film industry, and we continue to keep in close contact with stakeholders in order that we can work collaboratively together for everyone's benefit.
           the deputy's last question related to centenaries. he and i have spoken in the dáil about the decade of centenaries on a number of occasions. this year i allocated €1.1 million to support the programme, which is a funding increase of €250,000 on the 2018 allocation. that is a positive. i will seek to continue to appropriately resource the programme over the coming period through the normal budgetary process. we are reviewing the funding requirements in the context of the development of the commemorative programme in line with the advice from the expert advisory committee. i thank members for their efforts and participation in the all-party oireachtas committee, which is of assistance in developing that programme. 
           we have given money to local authorities, as the deputy mentioned. that is important, because local people want to commemorate events in their own areas and counties, apart from the full state ceremonial events. it was very important that we marked that and allocated money to the local authorities to do what they wanted to commemorate different events. we doubled the 2018 funding; therefore that €10,000 is double what it was previously. we also provided €10,000 to soloheadbeg in tipperary, where i attended an event myself. the focus in 2019 has mainly been on larger national events, such as the centenary of the first dáil. last year was also a significant year for women's suffrage and the first woman being elected. i announced the markievicz bursaries through my department in recognition of that, and there was also a pop-up museum. however, i note the deputy's comments."
2019-09-18,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2019-09-18/debate/main,178,Deputy John Brady,Deputy John Brady,"deputy john brady
          paul graham, a survivor of the bethany home, has challenged the government to explain why it has refused to pay redress to the home's former residents. the wrongs of ireland's mother and baby homes are accepted by all in this house. many of those who survived horrific treatment during their younger years are now elderly and in ill health. sadly, in the case of the bethany home, they are increasingly few in number. in 2016, the commission of investigation into mother and baby homes stated in its second interim report: ""logically, children who were resident in the named mother and baby homes and all county homes should be eligible [for the residential institutions redress scheme]"". another bethany home survivor, derek leinster, has described the government's refusal to extend redress to the survivors until the commission concludes its final report as a ""delay and deny until they die"" policy."
2019-09-18,dail,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2019-09-18/debate/main,185,The Taoiseach,The Taoiseach,"the taoiseach
          i thank deputy brady for raising this important matter, which i know is of concern to many people. no legislation on it is promised. however, we will have to assess the findings of the commission of investigation into mother and baby homes when it produces its report. that will not be until the first quarter of next year. we will take the matter from there."
