"T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","speaker_norm","party","in_government","date","Managerial","Exploratory"
0.00811789294982296,0.00343907546690377,0.102905363801811,0.000324396040968789,0.0684244012204269,0.00641623027610366,0.0057842145936389,0.00119156626784318,0.00208562204751822,0.00512717163530299,0.00205786374514947,0.0141214198404175,0.00222420747288764,0.0125317830513479,0.1712130006193,0.0395343757201533,0.000318793348353764,0.49065572345992,0.0459963370183872,0.00682692792697244,0.00361649633931055,0.00708713715746015,"joan collins","Independents 4 Change","0",2020-12-10,0.0918420753288005,0.715830022825616
0.0454050986520511,0.0149587057371095,0.0283601927905477,0.512249072206761,0.00235988125113838,0.0101757919898275,0.0257292556687082,0.000309160673669637,0.000985867993167833,0.0182542211965122,0.0811872381707825,0.0053889849033873,0.00181923935818125,0.000333995790682146,0.000843564968128161,0.0309935658499335,0.00178834180025078,0.000764646844190409,0.194144510938587,0.0113454464590012,0.000840585391426413,0.0117626313659561,"holly cairns","Social Democrats","0",2020-12-08,0.530205137539685,0.378576853981748
0.0363353698596821,0.00381192399316939,0.00249074209269816,0.695935531459015,0.00866792026547075,0.00514722666262969,0.0292306355816927,0.000965693184059352,0.00236776329647719,0.0205916455098479,0.009141141016497,0.00128716514686965,0.00798334141653242,0.00604833560431124,0.000162549443702626,0.123794770044801,0.00423236362990843,0.000179456989744875,0.00635482134010689,0.032933173409853,0.000312859236487256,0.00202557081644394,"micheal martin","Fianna Fáil","1",2020-12-08,0.75676635896915,0.154545677339447
0.0145893046914339,0.00305957401676214,0.0610165053338709,0.000617580286216891,0.00108797086403521,0.00494272656762594,0.00179852136383934,0.000397239222088914,0.00245201119293842,0.00410318096814697,0.00906901002867502,0.22676578962163,0.00247295417561528,0.00198050825356442,0.234769049956438,0.0317226156649233,0.000449029619970297,0.00892175220037404,0.294535794054729,0.0768770875448374,0.00300176713692414,0.0153700272353616,"reada cronin","Sinn Féin","0",2020-12-08,0.0838823699663284,0.658405561860875
0.152540135963706,0.035377793536553,0.039786950896593,0.0279748760521846,0.0227451550179741,0.00807465738239409,0.408667574301275,0.00253236380547776,0.00479557956767669,0.0559440226656777,0.0273514628532702,0.00170280337045746,0.035473631891299,0.00813201650633985,0.000200112905600877,0.0653868543612067,0.0255148764087257,0.00158241085007579,0.0323373333808663,0.0309602730601267,0.011088417312469,0.00183069791005082,"kathleen funchion","Sinn Féin","0",2020-12-03,0.153333192742128,0.224519381853936
0.0257175206508005,0.00690351092825045,0.000416078012212472,0.0530595378088346,0.202877296694563,0.0142715915734758,0.296791968630671,0.0175838573872841,0.0191571576801901,0.106597350666903,0.000724934020793459,6.79079816949634e-05,0.0362167215274783,0.002369319321148,5.57076656297907e-05,0.0406876708255108,0.0922748302259588,7.81633553225629e-05,0.00301201909591741,0.0809009594296705,6.95282761913756e-05,0.000166368241499692,"roderic o'gorman","Green Party","1",2020-12-03,0.485282522394937,0.066397772310869
0.0676290998380146,0.0103094152827987,0.0271903142203523,0.0177099294452848,0.0115033629967879,0.162058699778674,0.0804401318746813,0.00167292621878844,0.01002315691891,0.43830112983425,0.00653890971363569,0.00224128420624074,0.034234523498939,0.000372589913686312,0.0010003186727122,0.0844272598526085,0.00679331991576094,0.00128526691711365,0.0191704577401287,0.013030564435241,0.00113885203486558,0.00292848669052576,"jennifer whitmore","Social Democrats","0",2020-12-03,0.0853172164244884,0.317288946436944
0.0314293678007556,0.00590130483632754,0.013204101139899,0.0952529002846236,0.0182448972059612,0.0840949064737731,0.160658018319394,0.000353230300033091,0.004948043584632,0.431340891396983,0.00373244659664823,0.00050878862526151,0.0168622147874462,0.000419955192940995,0.000138949933005255,0.101739130134756,0.00761074961006544,0.000567297230507597,0.00732103120958787,0.0134689681564307,0.00079994174804969,0.00140286543291861,"jennifer whitmore","Social Democrats","0",2020-12-03,0.152212915537501,0.219271813427729
0.0507007905499286,0.0202396419566533,0.0253492535975263,0.00649361085429566,0.174307130642463,0.00742373316472778,0.432671924262375,0.00490937857316117,0.00580817924797282,0.109482225126572,0.00275897183138066,0.00121564233907567,0.0151473334203777,0.00650307159180665,0.000130025712701307,0.0623774879190165,0.0111565608822232,0.00650701299222995,0.00579030237925971,0.0203848070922969,0.0289682458793177,0.00167466998463813,"thomas pringle","Independent","0",2020-12-03,0.238901893056624,0.162304962043826
0.0429598803391827,0.00391828482043473,0.000211865274344507,0.35033754172526,0.0150580762993386,0.00305799188312112,0.413811129583428,0.00254211668549378,0.00228082603246894,0.0281625554580994,0.00472841469962346,3.91355019532338e-05,0.00551467112645586,0.00209468854818312,1.85219731145113e-05,0.0386779288612201,0.0686893709859901,3.46237496593764e-05,0.00344956206712534,0.0141128532998778,0.000125761563556311,0.000174199522068955,"roderic o'gorman","Green Party","1",2020-12-03,0.4583493186706,0.0544177679431071
0.0436247183169023,0.00739604308392338,0.00133154451082896,0.121829711522417,0.112025420636177,0.00740334854332807,0.112945527818231,0.0107306606809369,0.00579696810971855,0.113591677420754,0.00423379356342954,0.000802140610608505,0.00663825890971678,0.00850510920645325,0.000303468792816486,0.352051406292087,0.0149740482933366,0.000861585261904973,0.00677255814148932,0.0667721319677025,0.000261360639114038,0.00114851767812421,"roderic o'gorman","Green Party","1",2020-12-03,0.34147534121674,0.382262298324838
0.0613817841416934,0.0612776458511053,0.0335313102758432,0.00655731957166271,0.261169244840565,0.0167969107691739,0.162084971271564,0.0076176644519626,0.00458170201877625,0.069125491533314,0.00789144795964746,0.00382094937788077,0.00705770282961441,0.010568416993337,0.000342146699243922,0.0719259099426238,0.018789904193604,0.0490208401664652,0.078623886315374,0.0573528320022335,0.00811974387895637,0.00236217491535868,"martin browne","Sinn Féin","0",2020-12-03,0.36911308488298,0.333370819452429
0.0244251293040302,0.0900567389322599,0.000401714149889487,0.0137520272765189,0.366120889113101,0.00202068919978183,0.168570000452132,0.192257824425385,0.00171802380064082,0.0410625442256223,0.000847006153410151,3.12740769200738e-05,0.00135756596253503,0.00131132957734982,7.16617171242003e-06,0.0100643063958656,0.0631583226335972,0.00010466376472613,0.01202143961811,0.0104197580433777,5.79987791531246e-05,0.000233587943881325,"roderic o'gorman","Green Party","1",2020-12-03,0.648377717031865,0.115839419013998
0.00770588833497233,0.000342284382968864,0.00153782244326535,0.0192371324296619,0.00320383354343633,0.000229733722425809,0.00307543937727674,0.000150815660949617,0.000128855148260972,0.000653251084379478,0.0199479503349289,0.00124384157072001,0.00280389293536034,0.924431498763559,0.00282267677970855,0.00349710435018918,0.000145104766046333,0.000651276855062179,0.00150506024588603,0.00450371990629017,0.000249816860684081,0.00193300050396766,"sean o fearghail","Fianna Fáil","1",2020-12-02,0.954475998005304,0.0311378912700981
0.00974898182170138,0.0013086796386737,0.00295909383993053,0.00239467532045966,0.0101492758893844,0.000320915576305349,0.0200168749668219,0.000611158609411147,0.000350930332946158,0.0171947078077457,0.000772014075174074,0.000160242853414783,0.0138799689151995,0.906711305475026,3.98955727381765e-05,0.00529119832012007,0.000861928066293823,0.000421416682776467,0.000616921545595562,0.00562035462504332,0.000142887983753567,0.000426572081485217,"mark daly","Fianna Fáil","1",2020-12-01,0.940228666900817,0.0124199425972293
0.0704891924173392,0.0928220695519727,0.00977757646616563,0.0115330403383941,0.00773033477860052,0.00236229365231102,0.0345343258243666,0.0104156060014316,0.00891826444677652,0.0162304637948052,0.0493249937120586,0.0131144331333728,0.0142633865112865,0.0558862616173834,0.000262304733627617,0.0750836857204435,0.0041609107671416,0.000342379056165042,0.0400308451717853,0.47956441469396,0.000569495139837715,0.00258372247077431,"mark daly","Fianna Fáil","1",2020-12-01,0.583553954708198,0.286011494074887
0.0252803828024657,0.01118473446471,0.00921226920193347,0.00199928606654865,0.0271915110776086,0.00748040054992514,0.0218751176230234,0.00337062565464089,0.0545549802897558,0.125000768471133,0.00354382955040029,0.0151439165703582,0.0024707034203059,0.0312877589164147,0.00199514644261508,0.130841852308048,0.00850863187714508,0.0134499016873688,0.130325066026709,0.373080180242818,0.000384753353480649,0.00181818340259164,"erin mcgreehan","Fianna Fáil","1",2020-12-01,0.447908697255482,0.323384907115525
0.0162056525721966,0.00166224897098516,0.000343938529247438,0.0045392975202727,0.152399560918737,0.00308406883488874,0.143763270467501,0.00457252855565372,0.0765354535058891,0.50470990785568,0.000495671744708948,0.000185930122319232,0.00295707544158306,0.00141895252465833,3.59818777418807e-05,0.0618217743267294,0.0125625930556551,0.000163464537688786,0.000947289962870661,0.0113850704553099,9.8523152984217e-05,0.000111745066699972,"roderic o'gorman","Green Party","1",2020-12-01,0.18983507847187,0.0689146552491225
0.0408023069185686,0.0187994447266245,0.00264499651594128,0.0133254411533653,0.0498381937941858,0.0224348031818968,0.0194686000831497,0.0295331144376474,0.0117420477981821,0.183601339827525,0.00241736307570771,0.00398321951361088,0.00597045190698075,0.00540283018044677,0.00182848465747763,0.218345093030324,0.0100364076150523,0.00111804981239789,0.033042340163642,0.324232867871542,0.000144329901902031,0.00128827383382958,"roderic o'gorman","Green Party","1",2020-12-01,0.43833930695922,0.304217913755877
0.0568499010160043,0.017721005933941,0.190829069726752,0.00603969902807592,0.00738651320638481,0.0101431766029563,0.328334225196534,0.00202456266445747,0.00379715084027444,0.0700830412970367,0.00735537534726282,0.00182700726049567,0.0189475599639708,0.00666911538583299,0.000389743982750932,0.0866389866144452,0.00732965089340189,0.00420471791683226,0.0150391770466166,0.0332236873261836,0.121995175232797,0.00317145751699381,"catherine connolly","Independent","0",2020-12-01,0.0816207884683074,0.458925149199093
0.084459389506395,0.0247126568884701,0.0525273563360194,0.395245829094429,0.00620945863612497,0.0139219699428425,0.0885745280743271,0.000871518381994121,0.00225166232898943,0.0314231314503454,0.0698428149428339,0.00161541412050118,0.0328546802006715,0.00749699487938082,0.000247804952567471,0.0735753407567142,0.00526174631728863,0.000424480311368249,0.0241845733755889,0.0413640994370894,0.0380016704155081,0.00493287965055078,"donnchadh o laoghaire","Sinn Féin","0",2020-12-01,0.489304326946978,0.303739156740397
0.0024906761866635,0.000306301239839572,0.00133664437831603,0.000619174459666088,0.00485109970566428,9.13095537901757e-05,0.00206741483680449,0.000163252312391139,7.34388281453869e-05,0.000809295151421531,0.000322610178000346,0.000274781205743757,0.00185211300017348,0.976456570664156,9.31571560871695e-05,0.00296956656326907,0.000100804248227149,0.000836046791825226,0.000273615274881441,0.00368388498089167,5.20439341345331e-05,0.000276199349907845,"sean o fearghail","Fianna Fáil","1",2020-12-01,0.98772689937117,0.00673911846970799
0.0169694569991335,0.00246854790293893,0.101187196435584,0.000433919772892828,0.00330720866048952,0.00327954729853875,0.00312784505828656,0.000196429695491819,0.000860495288456593,0.00278458365172506,0.00428527641516034,0.0728147563236678,0.0018115148858888,0.0112576173456379,0.00887077962654174,0.104323489657472,0.000657647131828487,0.420329024294826,0.0608369668524403,0.17504984124398,0.00282988839108468,0.00231796706793364,"reada cronin","Sinn Féin","0",2020-11-26,0.19271417873621,0.774672660639646
0.00630097112086814,0.000370131575094178,0.000618329685636947,0.000971186970276419,0.570059228877563,0.0637694976271555,0.00724134589730645,0.000590308074689709,0.0170257183761818,0.0326780509305649,0.000261122415426306,0.00313639166280835,0.00111304042130302,0.00222149864212459,0.000497760106091497,0.0479746012858889,0.00215931743559166,0.234786683827833,0.000781671363960322,0.00674155640841349,0.000439280897003702,0.000262306398217983,"bernard gloster","Guest Speaker","0",2020-11-24,0.583856136829962,0.352400016739026
0.0819441566093311,0.00879914054867206,0.00806851996828693,0.010865194063947,0.0142581096935375,0.00371057334839592,0.128239131612912,0.00458813841956962,0.0087576576936267,0.573560322331193,0.00656557492723745,0.00142517703010433,0.0215251963476569,0.00524428901780368,0.000135434794790177,0.0573781335150134,0.0263660288130107,0.000130654273139163,0.0111426881191954,0.0237812862306328,0.00135964360621147,0.00215494903573302,"mary seery kearney","Fine Gael","1",2020-11-24,0.106628242586158,0.100735054371989
0.0692723888973076,0.0150176224864109,0.118835010143267,0.00760340599129054,0.00691220140295714,0.0132411993904906,0.335218743068307,0.00221675431646257,0.00469852784706416,0.11459230847956,0.0103877578771325,0.0019128768525095,0.0380900636271501,0.0073216470603755,0.000491543964974957,0.0734722212486135,0.00993594524583888,0.00374588989257039,0.0175378944116863,0.0375504297147583,0.108097825821215,0.00384774226005827,"catherine connolly","Independent","0",2020-11-19,0.109630447358833,0.366096040383953
0.030883790763456,0.0115737292407696,0.060311966964504,0.00576535047990192,0.00116354139386634,0.00952206596073095,0.0794053589038859,0.00120889372683917,0.0119040283820263,0.0151391690807265,0.119954629692018,0.00920824089703128,0.0865471553294584,0.04269942596396,0.000488407923798179,0.102501884080038,0.00131765392021321,0.00129168057411681,0.0102428096687005,0.384876347258308,0.0110861467480485,0.00290772304760281,"victor boyhan","Independent","0",2020-11-18,0.523578368072547,0.33860087687356
0.0224225438122454,0.00880364527019452,0.151107092217788,0.00304112079902582,0.127457944266528,0.0230232553009513,0.0689842226283418,0.00115247275768408,0.00364355136322699,0.380293547380487,0.0013223466558205,0.000343711600456805,0.00234570493474407,0.00106213233255491,0.000508314824291423,0.0227218634664082,0.0774756262720537,0.0103780314097649,0.0722694007684738,0.0173116567069461,0.00219419443568348,0.00213762079632942,"mary lou mcdonald","Sinn Féin","0",2020-11-17,0.229846658069536,0.294301161921871
0.0330693854038561,0.0379663888541412,0.12800961349915,0.0013351373465066,0.103355759277552,0.00461927490560426,0.0156758369787775,0.0050956153718985,0.00602804180038982,0.216219553602981,0.00356183959417542,0.0104340585384672,0.00322329455614306,0.00517568369383275,0.00246076081378116,0.184942584061885,0.00230965256740999,0.0440808848862847,0.0226342186223638,0.00807449824201926,0.00188753173616031,0.159840385646621,"richard boyd barrett","People Before Profit-Solidarity","0",2020-11-17,0.128569641055362,0.597976780344852
0.0425919921773839,0.00853412622072842,0.00776945678691149,0.00356204134544682,0.0447700148136118,0.00625012746944291,0.0551014931864365,0.0221737042962714,0.00405292767283595,0.47459745600819,0.00319151134647968,0.00109516503249378,0.00896897020740727,0.0119729129484535,0.000908614651871861,0.11578123024843,0.0650406013815717,0.0128487058883627,0.0409738393406766,0.0222735982523582,0.000490523616344646,0.0470509871082903,"micheal martin","Fianna Fáil","1",2020-11-17,0.178761843245121,0.243985673058161
0.030353859413105,0.00685964788730052,0.0768294155222372,0.00112732976688658,0.0381411024975631,0.00505336012481093,0.041239696395437,0.000957660606791296,0.0010615903417557,0.0111083334747215,0.00510561934102731,0.00885415991097303,0.00393531500551421,0.016501201190048,0.00113657860873798,0.102424434040792,0.00341226391543851,0.576728264108404,0.0337563910332595,0.0269044713847868,0.00637041574966214,0.00213888968074788,"reada cronin","Sinn Féin","0",2020-11-12,0.0909793443670285,0.824120597399215
